Date,MSFT_Open,MSFT_High,MSFT_Low,MSFT_Close,MSFT_Adj Close,MSFT_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,MSFT_Close_7d_ago
2021-02-27,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,228.26312255859375,37819200.0,-69301306.35599273,740237000.0,0.08882664550658284,-24760554.507207043,0.0,-13.838273091688288,559880.6141817376,237.24787175421545,24.216376279010134,1115.5268536166102,240.20950241088866,250.5839906461459,229.83501417563141,8.63786663819089,0.1226562047914829,0.0,0.0,236.3356648763021,241.36666615804035,231.3046635945638,4.257504921545795,0.1068714981401427,0.0,0.0,227.8800048828125,246.1300048828125,237.0050048828125,7.597534575789842,0.2465753424657534,5.0173831924151315,3.4192860984784446,-0.8116474554539934,1.1292106440540906,-1.940858099508084,237.55666732788086,240.5888472336989,236.07046937865456,236.88211683410856,0.8095310767133014,1.0921233050397054,-0.28259222832640407,0.08572401059428196,23.86299763232368,3.490494537353527,18.718891655852037,50.552922034586295,-31.83403037873426,235.87000274658203,237.0050048828125,236.43750381469727,229.0800018310547,,41.74326936832675,8.358603110528474,17.01571019252367,-113.36094012453512,230.38249969482422,227.29000091552734,40.0,92.0,-52.0,,238.0808946738735,0.0,0.0,40.01678199355201,0.21071478708290814,0.1404765247219387,0.09426304934533207,-6.7192784516543576,48.85626463149381,24.65753424657534,18.46575453945491,-75.34246575342466,-6.9379425048828125,-5.147148996942823,-0.342637707861417,0.4742497039824041,-0.8168874118438212,8.27966216421319,0.1856363032972359,8.094025860915956,233.65798181127366,0.0,0.0,4.478017622453989,-297800.5829288299,,237.1149798953524,234.07301706764872,232.3949996948242,,-53430292.070485175,236.70094299316406
2021-02-28,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,228.26312255859375,37819200.0,-70274217.21590243,778056200.0,0.0774797093441281,-21223332.434748895,0.0,-13.838273091688288,0.0,236.50553167192695,24.216376279010134,1115.5268536166102,239.70500259399415,250.56088400533517,228.84912118265314,9.057701169239603,0.1626253809511354,0.0,0.0,235.29266510009765,240.59966735839845,229.98566284179688,4.510979767297966,0.22558328831220892,0.0,0.0,227.8800048828125,246.1300048828125,237.0050048828125,7.61352487536998,0.2465753424657534,5.0986450562790875,3.6856322070808263,-1.04592144987501,0.6941842252682704,-1.7401056751432804,236.61333465576172,240.31461686354416,235.5027056100635,236.5486270599385,0.8185105043982368,1.087780262923296,-0.2692697585250592,0.056919303872054516,23.970307119916267,4.4949943542480355,10.369728118505103,43.167766117922056,-32.798037999416955,235.87000274658203,237.0050048828125,236.43750381469727,229.0800018310547,,41.19857880233381,7.65076563477248,15.57475681890309,-97.0028615339621,230.38249969482422,227.29000091552734,36.0,88.0,-52.0,,236.85678789894618,0.0,0.0,40.01678199355201,0.21071478708290814,0.2107147870829081,0.15248891821412008,-9.029922460610342,50.03374547306889,24.65753424657534,24.65753424657534,-75.34246575342466,-6.963384426341321,-4.645052198270591,-0.442159171615055,0.29096792886291234,-0.7331271004779674,9.450523235764793,2.0386136897907474,7.411909545974046,233.45795266288442,0.0,0.0,4.478017622453989,-286072.2155737561,,236.66402989415815,234.00662443294925,232.65019989013672,,-67846355.74676734,236.70094299316406
2021-03-01,235.89999389648438,237.47000122070312,233.14999389648438,236.94000244140625,232.7423553466797,25324000.0,-51163951.62865198,803380200.0,0.09531350003975037,-1694659.490666464,48.70334628266563,-10.359462642926458,496933.3666726726,236.15089662478886,30.91161790411779,1137.4168597365547,239.3635025024414,250.1156125003233,228.61139250455952,8.983917669547154,0.38730118732450775,0.0,0.0,234.71099853515625,240.08200073242188,229.33999633789062,4.576694088292696,0.7075035369921078,0.0,0.0,227.8800048828125,246.1300048828125,237.0050048828125,7.624387097115551,0.4964382223886986,5.097780184440241,3.7703063712763463,-0.8537896294352834,0.3845894543275597,-1.238379083762843,236.0083351135254,240.0815400343675,235.72382819950084,236.57761782893613,0.8645180740077744,1.0446492480465048,-0.18013117403873047,0.034637506841767536,24.10779389207363,4.426490783691406,4.257313502084736,35.617931689724244,-31.36061818763951,235.87000274658203,237.0050048828125,236.43750381469727,229.0800018310547,,39.50572635497068,10.129260937478676,14.426119712716007,-44.63154269351571,233.0724983215332,228.51499938964844,32.0,84.0,-52.0,227.8800048828125,,1.0,0.0,50.90790779848682,0.5183215685828028,0.31325038091620633,0.22148056424035104,-7.28837207842724,56.082928339369445,49.643822238869866,32.986296910673516,-50.356177761130134,-6.414914030187276,-2.972970760673139,-0.36089197163724895,0.16059594876288008,-0.521487920400129,7.048545251975959,3.04060000222779,4.007945249748169,233.5614644619653,1.962302032351415,1.9432971063609195,6.528191885619861,-236634.94679529595,,236.69031299389604,234.12165886465345,232.9966000366211,,-76480236.49861467,230.3553924560547
2021-03-02,237.00999450683594,237.3000030517578,233.4499969482422,233.8699951171875,229.72671508789062,22812500.0,-68999208.49113286,780567700.0,0.0706939942560767,-11457499.861105574,1.0970292434300462,-10.718600647051591,201354.1425563931,235.54964763782647,31.45618649314376,1122.6794660752855,238.91600189208984,249.79961718220667,228.032386601973,9.110829918401691,0.26818333612524403,0.0,0.0,234.03133188883467,239.41933390299477,228.64332987467452,4.604513396282711,0.4850281448277918,0.0,0.0,227.8800048828125,246.1300048828125,237.0050048828125,7.638667923232241,0.3282186429794521,4.973002776347779,3.9336439466318103,-0.9384300737071953,0.11998554872060868,-1.058415622427804,235.18166859944662,239.76846313476562,235.4386231099142,236.3770531836214,0.867238429773604,1.058083411181772,-0.19084498140816808,0.015079358397990765,24.24963499761654,2.053999328613287,-2.8743255105143835,27.818733916697518,-30.6930594272119,232.90499877929688,237.0050048828125,234.9550018310547,229.0800018310547,,37.93379193956206,9.555234931512771,13.608590385414699,-51.61986233182827,233.08749771118164,228.51499938964844,28.000000000000004,80.0,-52.0,228.07180480957032,,0.0,0.0,44.98578026402532,0.36497413130705597,0.3646701623242556,0.2962117767744567,-7.934039699141682,51.74561052024979,36.45765614493906,36.919670876794754,-63.54234385506094,-5.589414125330308,-4.069075204945903,-0.39700557269330544,0.04907564447164296,-0.4460812171649484,4.385828831982619,3.309645768178756,1.076183063803863,233.57803938284812,-1.2956897495508102,-1.304157028485431,5.147917022976056,-221189.52082204385,,236.42171129135238,234.11178969808617,233.32419982910156,,-61712733.55292089,229.1373748779297
2021-03-03,232.16000366210938,233.5800018310547,227.25999450683594,227.55999755859375,223.52850341796875,34029500.0,-99798030.63711488,746538200.0,-0.005702152046025138,-40495865.86954278,-92.02500143635065,-15.17965373354024,-1213722.0658800174,234.66682527251044,30.296244285223153,1122.6794660752855,238.06950149536132,249.69553666441774,226.4434663263049,9.766925285289389,0.04801857280032072,0.0,0.0,232.81099853515624,238.46300048828124,227.15899658203125,4.855442387762878,0.03547424256822721,0.0,0.0,227.25999450683594,246.1300048828125,236.69499969482422,7.926261136958039,0.015898404175746866,5.136702559748157,4.3164661756995395,-1.4974110808883552,-0.2034937772011841,-1.293917303687171,234.06416829427084,239.20538623516376,234.22652687124952,235.72393795213787,0.8133687964605273,1.0769028644506857,-0.26353406799015844,-0.00703397743589687,24.474937775191997,2.9004997253418026,-11.991509720914943,19.749246212961445,-31.740755933876386,232.36499786376953,236.69499969482422,234.52999877929688,229.0800018310547,,38.22762409048846,8.64899306251075,21.19953604072822,-109.32942471671248,233.38999938964844,228.51499938964844,24.0,100.0,-76.0,,237.47000122070312,0.0,1.0,35.77415344756302,0.13279019777897316,0.33869529922294395,0.33887194748780197,-12.154511516236779,41.8035007146117,1.7996585765479618,29.300378986785628,-98.20034142345204,-5.7480309879078675,-5.565009583839121,-0.6352392947009031,-0.08778734336286627,-0.5474519513380368,5.247039841577005,3.697124582858406,1.5499152587185994,232.9699138545528,-2.6980791424021433,-2.7351455391839252,2.310943005108834,-295613.2263470824,,235.57773855489916,233.85485667300804,233.57679992675781,,-40895824.73432091,230.3946990966797
2021-03-04,226.74000549316406,232.49000549316406,224.25999450683594,226.72999572753906,222.71322631835938,44727800.0,-117678303.75461297,701810400.0,-0.0594296428360385,-40014193.01661493,-37.628404252927304,-17.56940852147987,-1081282.9204126175,233.67591173960543,27.84229223662092,1122.6794660752855,237.15650100708007,249.32073617747622,224.9922658366839,10.258403306458803,0.0714278319398258,0.0,0.0,232.0989990234375,238.02100219726563,226.17699584960937,5.102997599080661,0.04669027199897803,0.0,0.0,224.25999450683594,246.1300048828125,235.19499969482422,9.221762963741675,0.11294010282758414,5.446033402406154,4.594468853735241,-1.9845056219732555,-0.5596961461555985,-1.424809475817657,232.87750116984049,238.61038618821365,233.07321438760175,235.057720009575,0.7917705385606741,1.084410812566226,-0.2926402740055518,-0.030585480674048548,24.80726727796348,3.8135002136230582,-19.680334723862973,11.723490782021978,-31.403825505884953,230.86499786376953,235.19499969482422,233.02999877929688,229.0800018310547,,39.056926162839986,7.6731897454170745,22.92035626542428,-117.18821119878575,233.38999938964844,228.51499938964844,20.0,100.0,-80.0,,237.3000030517578,0.0,0.0,34.76572088754084,0.15100661732655496,0.21625698213752798,0.30654081456157584,-15.654908222468226,41.717997842389266,12.602043120078848,16.953119280521957,-87.39795687992115,-6.378441440357875,-5.909451558711542,-0.8442631120102829,-0.2390824970923496,-0.6051806149179333,8.531649088338506,4.664029483954426,3.86761960438408,232.60130088846486,-0.36473977850214334,-0.36540657590959924,1.937774298208561,-361368.46297605993,,234.73509638086486,233.57545036142102,233.78459991455077,,-67355484.63617334,224.93316650390625
2021-03-05,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,227.4969482421875,41872800.0,-96342221.6394438,743683200.0,-0.041985667300310864,-5166312.518356886,24.23275675555144,-15.448309295296895,736259.9756617233,232.95099603690085,38.86297756606112,1146.7938785999197,236.48700103759765,248.32245054575418,224.65155152944112,10.009386948312548,0.2935441771470488,0.0,0.0,231.91566619873046,237.9086685180664,225.92266387939452,5.168260012413728,0.47366427723577,0.0,0.0,224.25999450683594,246.1300048828125,235.19499969482422,9.247869980176873,0.3356199412114789,5.582429818024913,4.6900772695322415,-1.9550260942897921,-0.8387621357824373,-1.1162639585073548,232.0966682434082,238.20269423264725,232.8465669592808,234.8015930535706,0.8340318194142796,1.071078330681259,-0.2370465112669794,-0.050042689758717084,25.151247701147685,-1.977006530761713,-24.5738527063849,4.012202191944764,-28.586054898329664,230.86499786376953,235.19499969482422,233.02999877929688,229.0800018310547,,39.43875970232347,8.018553753107529,20.8265114304795,-78.1344980533574,233.38999938964844,228.51499938964844,16.0,96.0,-80.0,,236.77840270996094,0.0,0.0,44.62849991149454,0.5353652538235707,0.2730540229763662,0.2760021014456127,-14.855450560802225,45.05953578595814,37.449027096798304,17.283576264475037,-62.550972903201696,-6.7546744851505025,-3.888448798489889,-0.83262897362189,-0.3577917923982577,-0.47483718122363233,10.109832319714071,5.753190051106355,4.356642268607716,232.59164876531793,2.147933871894403,2.1251908657809793,4.127330280615049,-300013.46500424965,,234.43651635445065,233.49798195915022,234.15619995117189,,-68328395.49608304,228.26312255859375
2021-03-06,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,227.4969482421875,41872800.0,-75006139.52427463,785556000.0,-0.02597919386227538,-4428267.8728773305,0.0,-15.448309295296895,899400.054310603,232.27605156287882,38.86297756606112,1146.7938785999197,235.81750106811523,247.15775111678903,224.47725101944144,9.617818861881837,0.3140475321753231,0.0,0.0,231.6683334350586,237.7223358154297,225.6143310546875,5.226439272563032,0.4943568463266126,0.0,0.0,224.25999450683594,246.1300048828125,235.19499969482422,9.274125235369816,0.3356199412114789,5.705186592081796,4.783775239329581,-1.9096500985914702,-1.0529397283442439,-0.8567103702472263,231.8541692097982,237.7846174973708,232.65478836608617,234.56443846467764,0.8400234988838382,1.0685123052348726,-0.2284888063510344,-0.06583647647742288,25.4738686398372,-2.547496795654297,-28.133449694398227,-3.0067126767804133,-25.126737017617813,230.86499786376953,235.19499969482422,233.02999877929688,229.0800018310547,,39.79331941755813,7.300344239248161,18.96111286729415,-73.33916192012879,233.38999938964844,228.51499938964844,12.0,92.0,-80.0,,236.27766638183596,0.0,0.0,44.62849991149454,0.5353652538235707,0.40724570832456536,0.29885223781281983,-14.266370273594855,48.65355811036487,37.449027096798304,29.166699104558486,-62.550972903201696,-7.701908201329871,-1.240880334094028,-0.8141260078002142,-0.449058635478649,-0.36506737232156516,11.126982245178318,6.827948489920748,4.299033755257571,232.57574317485427,0.0,0.0,4.127330280615049,-143640.04072109333,,234.16637252102825,233.42355153343905,234.5352001953125,,-69301306.35599273,228.26312255859375
2021-03-07,229.52000427246094,233.27000427246094,226.4600067138672,231.60000610351562,227.4969482421875,41872800.0,-53670057.409105465,827428800.0,-0.011239564311179872,-3795658.176751998,0.0,-15.448309295296895,0.0,231.64608341293132,38.86297756606112,1146.7938785999197,235.14800109863282,245.80346146408274,224.4925407331829,9.062769248019672,0.3335128247193579,0.0,0.0,231.66400044759115,237.7280034383138,225.5999974568685,5.235170746431535,0.49472342410010106,0.0,0.0,224.25999450683594,246.1300048828125,235.19499969482422,9.300529995491303,0.3356199412114789,5.815667688732992,4.8015614193068386,-1.8523367105248099,-1.2128191247803572,-0.6395175857444526,231.7150026957194,237.31654064471905,232.49251417184453,234.34485088236934,0.8455976364589758,1.0661250982869492,-0.22052746182797345,-0.07837941455790269,25.710941473106566,-0.5979980468750057,-30.07199364691293,-9.331059191838499,-20.74093445507443,230.86499786376953,235.19499969482422,233.02999877929688,229.0800018310547,,40.122553438847454,6.658113637524292,17.29305359131532,-69.02388117611322,233.65999603271484,228.51499938964844,8.0,88.0,-80.0,,235.79695950683595,0.0,0.0,44.62849991149454,0.686297355638173,0.5856759544284381,0.42199189524312325,-13.815376750263598,52.06140356108586,53.694312946978215,42.86412238019161,-46.305687053021785,-8.580377960205084,-0.715907805700875,-0.7904320080216314,-0.5173333099872455,-0.2730986980343859,11.721010019100401,7.8065607957566785,3.9144492233437225,232.55854609203,0.0,0.0,4.127330280615049,-48896.899816228986,,233.92195667174133,233.35203994795185,234.9142004394531,,-70274217.21590243,228.26312255859375
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,223.36151123046875,35267400.0,-85998564.90255201,792161400.0,-0.039771859162889264,-24464277.12016452,6.811848797882093,-7.532514004175909,-641088.0261992611,231.23760945315186,39.099947190552456,1125.9475495796626,234.33250122070314,244.73868529062204,223.92631715078423,8.881554215237069,0.16642422503733398,0.0,0.0,231.35066731770834,237.45566914876298,225.24566548665365,5.277704103330561,0.17562106960288537,0.0,0.0,224.25999450683594,244.30999755859375,234.28499603271484,8.556219451980315,0.15610994545649648,5.8580999432971925,4.786262399930865,-2.1221648000628193,-1.3946882598368497,-0.7274765402259695,231.11833572387695,236.72307880108173,231.70751189766054,233.82967669772336,0.9213718822146837,1.0337146054887356,-0.11234272327405193,-0.09152735363032935,25.938839799035765,-5.342495727539074,-34.1534201596282,-15.205760504669634,-18.947659654958564,230.86499786376953,235.19499969482422,233.02999877929688,229.0800018310547,,40.3687112693638,6.254285605259077,15.911755562976623,-81.33303898274133,235.63999938964844,228.93000030517578,4.0,84.0,-80.0,,235.33548090683595,0.0,0.0,38.36563829833206,0.37342131944516577,0.5316946429689697,0.5082054352406576,-15.515289457316408,45.33743291626582,23.694196003146473,38.279178682307666,-76.30580399685353,-8.31290700575883,-3.052655539948719,-0.9075686328755384,-0.595380374564904,-0.31218825831063435,10.560086527517777,8.3572659421089,2.202820585408878,232.37097687964211,-1.817792142883401,-1.8345169760995539,2.234511852179777,-101045.4440196054,,233.2998655020182,233.11823443586152,235.2090005493164,,-51163951.62865198,232.7423553466797
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,229.63832092285156,33080500.0,-81451167.93415122,825241900.0,-0.06287419674564879,9228387.441182572,36.729425640289676,-0.029872228882815932,288523.5458868245,231.3317129239172,48.55247304936438,1157.5883612859918,233.81150131225587,243.18115769237872,224.44184493213302,8.0147095652148,0.4983189067090109,0.0,0.0,231.46866760253906,237.361669921875,225.57566528320314,5.091835867353732,0.6961081170097233,0.0,0.0,224.25999450683594,243.92999267578125,234.0949935913086,8.412759021069704,0.483986027385146,6.071290498283879,4.62608741841678,-1.7996408186170925,-1.4756787715928983,-0.3239620470241942,231.5175018310547,236.31115546593298,232.0263560332969,233.825996851914,0.9669989153779739,0.9279564485166419,0.03904246686133195,-0.09908842749745313,26.102328429781497,-1.4314964294433707,-34.64303140496512,-20.20717822949966,-14.43585317546546,230.86499786376953,235.19499969482422,233.02999877929688,229.0800018310547,,39.457813296867656,8.129702462780942,14.333046619589924,-5.37640152733416,235.78249740600586,228.93000030517578,4.0,80.0,-76.0,224.25999450683594,,1.0,0.0,49.86565741359413,0.9479319216537508,0.6692168655790298,0.5955291543254791,-12.780402574588503,50.69463761997588,72.0666119152485,49.81837362179107,-27.9333880847515,-7.02849511539236,2.0917914193752036,-0.769649586806567,-0.6302342170132367,-0.13941536979333036,9.04517550299652,8.494847854286425,0.5503276487100948,232.38300503323373,2.810149701746001,2.7713894666496763,5.107454682075296,-10933.901641708333,,233.34559248080666,233.14418597874135,235.63160064697266,,-68999208.49113286,229.72671508789062
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,228.3024139404297,29746800.0,-106639938.11679499,795495100.0,-0.12201156705163156,2130665.498727083,16.590633148826324,0.6171483381571655,756561.4122467121,231.3957932611504,49.08239121213551,1150.8541629537767,233.24300155639648,241.42657587187443,225.05942724091852,7.017208885900248,0.44971614139957256,0.0,0.0,231.6076675415039,237.4136703491211,225.80166473388672,5.013653364111324,0.5699561001224164,0.0,0.0,224.25999450683594,243.86000061035156,234.05999755859375,8.403255820207958,0.4163265878088541,5.96016211984221,4.5125952387622,-1.6349324394655298,-1.5075295051674247,-0.12740293429810512,231.52083460489908,235.82769364577072,232.0869163618582,233.72184880132372,0.9676690211767427,0.9127626493898734,0.0549063717868693,-0.10350848636272167,26.256515036862154,-0.8629966735839787,-35.33668629461524,-24.606511540244103,-10.730174754371138,230.77999877929688,235.19499969482422,232.98749923706055,229.0800018310547,,37.810183737711476,9.655636393263109,13.441485524002802,8.080558405429935,236.05999755859375,228.93000030517578,4.0,76.0,-72.0,224.48239471435548,,0.0,0.0,47.82056321697986,0.8457644133484076,0.7223725514824414,0.6410946866768136,-11.381618406510793,50.157141583276534,61.771381641641575,52.51072985334552,-38.228618358358425,-5.88323207182043,0.017210295762314327,-0.6995205830565338,-0.6440914902218962,-0.055429092834637594,6.995068486066663,8.194891980642472,-1.199823494575809,232.3831626700684,-0.5817437836653783,-0.5834425041522096,4.495998598293416,83568.34158539753,,233.25744064158175,233.11578645678856,235.95120056152345,,-99798030.63711488,223.52850341796875
2021-03-11,234.9600067138672,239.1699981689453,234.30999755859375,237.1300048828125,232.92897033691406,29907600.0,-101839867.14648055,825402700.0,-0.09279254611632257,21949855.6840024,36.07513570998142,4.242394745298805,433029.34237824555,231.80000469065874,59.49220006653157,1150.8541629537767,233.05100173950194,240.66046210589292,225.44154137311097,6.530296209493769,0.7680218403742834,0.0,0.0,231.70933430989584,237.56933644612633,225.84933217366537,5.058063071721672,0.9625143853960747,0.0,0.0,224.25999450683594,243.86000061035156,234.05999755859375,8.410178869526584,0.6566329779697408,6.039145907857989,4.161360053330432,-1.1115286730472178,-1.4283293387433833,0.3168006656961655,231.91666793823242,235.52538592998798,232.8627761343127,233.9743048073599,0.9846924192247933,0.859848398337607,0.12484402088718638,-0.10154294667486573,26.39867747316725,-0.6709968566894418,-35.231370474593795,-28.201738758475145,-7.029631716118651,231.71499633789062,235.19499969482422,233.45499801635742,229.3800048828125,,35.344130510444735,11.534808571021511,12.318494176357845,88.29944594337972,236.2224998474121,228.93000030517578,4.0,72.0,-68.0,224.98309892578126,,0.0,0.0,54.74307793435265,1.0,0.9312321116673861,0.7742738429096191,-7.663540545876403,55.07163632134235,86.31795583446419,73.38531646378475,-13.682044165535817,-4.357939462100745,2.044065711417551,-0.4750644195576871,-0.6102860760890544,0.1352216565313673,5.332610241285017,7.622435632770982,-2.289825391485965,232.40518934168858,2.0265066478674987,2.006246263279454,6.613616956643353,72997.40226843987,,233.6262562836037,233.27320678722086,236.20700073242188,,-117678303.75461297,222.71322631835938
2021-03-12,234.00999450683594,235.82000732421875,233.22999572753906,235.75,231.5734100341797,22653700.0,-80410814.11152688,802749000.0,-0.04000398258932513,14348131.07003498,-25.324190757976655,1.0901842236694292,474243.7329347775,231.89849054309218,50.42068979446162,1144.1566369908933,232.7900016784668,239.61248001889524,225.96752333803838,5.861487427498494,0.7169298438071195,0.0,0.0,231.7153345743815,237.44933725992843,225.98133188883463,4.949178435755413,0.8518192828709542,0.0,0.0,224.25999450683594,243.86000061035156,234.05999755859375,8.419608214354266,0.5862245875067925,5.825232232599534,3.9304887107799753,-0.7988733632510048,-1.3024381436449077,0.503564780393903,232.1975008646647,235.17000110332782,233.30696442134152,234.10583778459252,0.9434141367098847,0.8951115630650166,0.04830257364486812,-0.09631149471334141,26.46305463601484,4.150000762939442,-33.29531538679703,-30.56882827690649,-2.726487109890538,231.71499633789062,235.19499969482422,233.45499801635742,231.70999908447266,,33.44741181660445,10.964806229433064,13.07820330862049,58.11007193234475,237.3874969482422,228.93000030517578,8.0,68.0,-60.0,225.8343128803711,,0.0,0.0,52.543558698419425,0.8898993880532238,0.9118879338005437,0.8551641989834571,-5.5192112644478915,53.94921189541361,77.06239215999312,75.0505765453663,-22.937607840006876,-3.2104991688447626,1.4502087298289554,-0.3412445288895662,-0.5564777666491567,0.21523323775959052,2.1904814792417557,6.5360448020651365,-4.345563322823381,232.4401087012637,-0.5819613099972254,-0.583661303574079,5.993166954767037,112517.71334633797,,233.82851758992717,233.37033593282004,236.42260070800782,,-96342221.6394438,227.4969482421875
2021-03-13,234.00999450683594,235.82000732421875,233.22999572753906,235.75,231.5734100341797,22653700.0,-58981761.07657321,825402700.0,0.013194561582934725,12298398.060029984,0.0,1.0901842236694292,-131835.76928284144,232.0034192548626,50.42068979446162,1144.1566369908933,232.52900161743165,238.414880149025,226.64312308583828,5.06248983193684,0.773620867749746,0.0,0.0,232.26200154622393,237.62300465901694,226.900998433431,4.616341095059447,0.8253121086101044,0.0,0.0,224.25999450683594,239.1699981689453,231.71499633789062,6.41210496686347,0.7706239215999312,5.501710169007549,3.685181883935095,-0.5448115294989577,-1.1509128208157178,0.60610129131676,232.09833399454752,234.81461627666766,233.68281604882745,234.2276275783264,0.9411910546933109,0.8909908236375518,0.050200231055759104,-0.08891979337041522,26.441994477536053,1.3409934997558537,-30.230514775018776,-31.74107050481269,1.5105557297939143,232.81500244140625,235.19499969482422,234.00500106811523,234.2750015258789,100.0,31.686173029467046,10.590519625887957,12.631775328551296,80.18250235900464,238.6699981689453,228.93000030517578,4.0,64.0,-60.0,226.63445399768554,,0.0,0.0,52.543558698419425,0.8898993880532238,0.9265995920354824,0.923239879167804,-3.8708615004891547,54.08163041858702,77.06239215999312,80.14758005148347,-22.937607840006876,-2.140057776956013,-0.502237878426852,-0.23259917505537264,-0.49170204833039993,0.2591028732750273,-0.398578849729266,5.149120071706257,-5.547698921435523,232.68528089112866,0.0,0.0,5.993166954767037,60120.28535004515,,234.01151591469602,233.4636560923173,236.61860076904296,,-75006139.52427463,227.4969482421875
2021-03-14,234.00999450683594,235.82000732421875,233.22999572753906,235.75,231.5734100341797,22653700.0,-37552708.04161954,848056400.0,0.05915643982512276,10541484.051454272,0.0,1.0901842236694292,0.0,232.115444434661,50.42068979446162,1144.1566369908933,232.59100189208985,238.58418881583657,226.59781496834313,5.153412535302847,0.7635491056847649,0.0,0.0,232.97266845703126,237.76967163085936,228.17566528320313,4.1180823532635635,0.7894861064634631,0.0,0.0,224.25999450683594,239.1699981689453,231.71499633789062,6.410395733634977,0.7706239215999312,5.210540311774763,3.422336852181269,-0.33955155684992633,-0.9886405680225595,0.6490890111726332,232.25500106811523,234.50884716327374,234.00084434900785,234.34039590585778,0.9387861536624541,0.886533061655259,0.05225309200719508,-0.08021769468100193,26.352575326049514,-5.031004333496099,-25.660172888105993,-31.86177274722614,6.201599859120147,232.81500244140625,234.28499603271484,233.54999923706055,235.1750030517578,100.0,30.050737012839456,10.215005223614346,12.183882899311046,80.23430152656596,239.32250213623047,229.03500366210938,4.0,60.0,-56.0,227.38658664796114,,0.0,0.0,52.543558698419425,0.8898993880532238,0.8898993880532238,0.90946230462975,-2.5674599079025904,54.167920600591835,77.06239215999312,77.06239215999312,-22.937607840006876,-1.7129991419174928,0.8038674999204014,-0.1448967240741265,-0.4223409834791452,0.2774442594050187,-2.5084416725407244,3.6176077228568606,-6.126049395397585,232.96384844417042,0.0,0.0,5.993166954767037,43340.77347034572,,234.17708582758212,233.55331663771665,236.81460083007812,,-53670057.409105465,227.4969482421875
