Date,GOOG_Open,GOOG_High,GOOG_Low,GOOG_Close,GOOG_Adj Close,GOOG_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,GOOG_Close_7d_ago
2021-03-18,103.05000305175781,103.7750015258789,101.67749786376953,101.81099700927734,101.81099700927734,27228000.0,225162641.33610848,1075968000.0,-0.016222394742548593,-7882202.808861573,-10.540271635716353,0.7844034935318115,-732212.4872916219,103.75988682955294,43.79650081288885,1107.0793339306472,103.378076171875,106.20122543721764,100.55492690653234,5.461794937350005,0.22245903150865604,0.0,0.0,103.5288007100423,105.66945012410481,101.38815129597982,4.135369866898982,0.0987657555038517,0.0,0.0,100.5,106.44049835205078,103.47024917602539,5.7463812174006685,0.220688052009098,2.76024896304868,2.229208172363222,0.24809691521315358,0.4316688958953335,-0.18357198068217995,103.44700113932292,103.36827028714694,103.4533018547356,103.20520493952245,0.9145774785967673,0.9221700961969117,-0.007592617600144402,0.04591241034636132,26.38768914690115,2.0489257812500057,-2.5462529161814853,6.483769874278487,-9.030022790459972,103.97675323486328,103.31374740600586,103.64525032043457,99.04199981689453,1.8445692696208613,14.479655485650001,16.33534297045143,15.938961311895197,-80.96719765352475,102.46862602233887,96.29199981689453,72.0,60.0,12.0,101.260664943696,,0.0,0.0,45.51804802011807,0.05261118300262355,0.4572963096969911,0.5024792043948859,3.1366975129775647,43.13058527201115,13.628716126773194,49.440946506411535,-86.3712838732268,-0.3398257087258827,-3.429866046513782,0.24039186333531987,0.41917124506911724,-0.17877938173379737,-2.7828335827198276,0.6205330481530899,-3.4033666308729176,103.56599761900956,-2.6235283420978583,-2.658556860815242,16.230557974260517,-149168.33151060168,,103.40637260630196,101.46741395953545,102.7309506225586,,254273689.23657358,105.7385025024414
2021-03-19,102.10250091552734,102.65499877929688,100.88400268554688,102.16000366210938,102.16000366210938,46298000.0,245579969.9823726,1122266000.0,0.029330077580399898,-4447843.834336009,-3.659766458840374,-0.2791468036446818,-555625.4100540348,103.49924402854644,29.130692248878177,1107.0793339306472,103.39392623901367,106.1858103084462,100.60204216958114,5.400479836656139,0.27901615070372604,0.0,0.0,103.42115071614585,105.58784993489584,101.25445149739583,4.190050494983991,0.20897043689247394,0.0,0.0,100.5,106.44049835205078,103.47024917602539,5.745500309484573,0.2794384517481278,2.6613236761188124,2.4057163177296568,0.12655027934684426,0.3706451725856357,-0.2440948932387914,103.17475128173828,103.2568473815918,103.25433290202388,103.12778262267703,0.8580971779024843,0.9828234271077856,-0.12472624920530129,0.03806288456064615,26.355956878466092,-2.185422515869135,-4.199076300937922,4.431912585450999,-8.630988886388922,103.58450317382812,103.27074813842773,103.42762565612793,99.04199981689453,0.9222846348104307,13.82377143914974,15.56289679819911,17.30394505532239,-121.4419757952666,102.46862602233887,96.29199981689453,68.0,56.00000000000001,11.999999999999993,,106.44049835205078,0.0,1.0,46.75490374548437,0.13223850985555685,0.2785554627241938,0.43670554699932623,1.617072339531445,46.89779007909834,22.96413158845038,33.9438426809079,-77.03586841154961,-0.5858802346622127,-3.0988249978579483,0.12271211125508753,0.3598794183063113,-0.2371673070512238,1.398835481066678,0.7761935347358075,0.6226419463308706,103.55411985748776,0.3427985807861411,0.34221236576037484,16.628994677436104,-195470.44901510456,,103.28767080209315,101.49457434002855,102.91104064941406,,242983826.0549113,103.09600067138672
2021-03-20,102.10250091552734,102.65499877929688,100.88400268554688,102.16000366210938,102.16000366210938,46298000.0,265997298.62863675,1168564000.0,0.07425950609306424,-3812437.572288008,0.0,-0.2791468036446818,158708.88693237124,103.24127868535189,29.130692248878177,1107.0793339306472,103.40977630615234,106.1696769824215,100.64987562988317,5.33779450039284,0.2735837643019087,0.0,0.0,103.3387840270996,105.47443313598633,101.2031349182129,4.133296378495539,0.22402293052609198,0.0,0.0,100.5,106.44049835205078,103.47024917602539,5.7446196716096685,0.2794384517481278,2.572290917881931,2.5701309163251778,0.029879265157035206,0.3024919910999156,-0.2726127259428804,103.25404294331868,103.21515508798453,103.08597455742165,103.05609529226462,0.8513460697564817,0.982006241801257,-0.1306601720447752,0.029307370891433412,26.086893817232294,-0.7747741699218693,-5.266043151353877,2.4248241577165603,-7.690867309070438,103.53100204467773,103.27074813842773,103.40087509155273,99.07200241088867,0.46114231740521533,13.214736253113783,14.808771213232413,16.46545413320906,-119.82235003822716,102.22125244140625,96.29199981689453,64.0,52.0,12.0,,106.3293684387207,0.0,0.0,46.75490374548437,0.13223850985555685,0.10569606757124572,0.28051594666414353,0.3981012077850397,49.070512992519234,22.96413158845038,19.852326434557988,-77.03586841154961,-0.6957340464872459,0.9401383322172888,0.028993205178498495,0.2937021756807488,-0.2647089705022503,4.444401633077996,1.5098351544042454,2.9345664786737506,103.5404513894227,0.0,0.0,16.628994677436104,-72381.10842154418,,103.1802739316185,101.52066960756113,103.11850067138671,,231693962.873249,103.09600067138672
2021-03-21,102.10250091552734,102.65499877929688,100.88400268554688,102.16000366210938,102.16000366210938,46298000.0,286414627.27490085,1214862000.0,0.07129312099134051,-3267803.633389721,0.0,-0.2791468036446818,0.0,102.98594975444016,29.130692248878177,1107.0793339306472,103.31400146484376,106.10758501594539,100.52041791374212,5.407947638253561,0.2934556490570493,0.0,0.0,103.00733388264973,105.05348256429036,100.96118520100912,3.9728213604124187,0.2929451001916034,0.0,0.0,100.5,106.44049835205078,103.47024917602539,5.749945087619364,0.2794384517481278,2.492161435468738,2.7246421513127665,-0.04620063787095319,0.23275346530574187,-0.27895410317669506,103.21445973714192,103.16196294931265,102.94351749660439,102.98971813447534,0.8439204979301239,0.9811074162961929,-0.137186918366069,0.020265400873801295,25.764086790878835,-0.5624984741210994,-8.65020821840575,0.22731550522542754,-8.877523723631176,103.53100204467773,103.47024917602539,103.50062561035156,99.07200241088867,0.23057115870260766,12.649203580366109,14.074316159307138,15.64883431856135,-107.56830732583366,101.46975135803223,96.29199981689453,60.0,48.0,12.0,,106.22046112365723,0.0,0.0,46.75490374548437,0.14962611356055358,0.13803437775722238,0.1740953026842206,-0.5989168977746917,51.30321363739198,22.96413158845038,22.96413158845038,-77.03586841154961,-1.2205384198357052,-0.4628035896473352,-0.04485946627276741,0.2259898472900456,-0.270849313562813,6.6256149528695945,2.5329911140973156,4.092623838772279,103.36330562882233,0.0,0.0,16.628994677436104,-2388.9234788972194,,103.08310533452239,101.54574153126892,103.32596069335938,,220404099.6915867,103.09600067138672
2021-03-22,102.09200286865234,102.89949798583984,101.30349731445312,101.92949676513672,101.92949676513672,39096000.0,277987880.694025,1175766000.0,0.08087782259665777,-4088388.492054471,1.3552979936228713,0.22741406478958012,-88213.56030731463,102.91365881994392,40.94994580288277,1104.5813952773663,103.22087631225585,106.06817223094733,100.37358039356438,5.516899333576769,0.27322702241068564,0.0,0.0,102.8788668314616,104.87106577555339,100.88666788736978,3.8729021915753945,0.26172809720124046,0.0,0.0,100.5,106.44049835205078,103.47024917602539,5.75513264785705,0.24063583228555688,2.402545359060536,2.6845745359371103,-0.12366891108020184,0.16146899002855314,-0.285137901108755,103.1459592183431,103.05315516545222,102.78751430714783,102.91118321822803,0.8768665314694527,0.9878481912352166,-0.11098165976576391,0.010944446396224444,25.373137133604434,2.5176261901855526,-10.566854061675338,-2.0351236160050465,-8.531730445670291,103.53100204467773,103.47024917602539,103.50062561035156,99.07200241088867,0.11528557935130383,11.94199441869357,14.131498342473753,14.930193650196507,-87.56483062088743,101.46975135803223,96.29199981689453,56.00000000000001,44.0,12.000000000000007,,106.11373195489503,0.0,0.0,45.895415465204685,0.029228834412533832,0.1036978192762147,0.11580942153489426,-1.6655058106612437,50.530217813901096,19.357413267035824,21.761892147978866,-80.64258673296418,-1.4919471067540826,-0.7999943569294123,-0.1201705268687428,0.15675777245828793,-0.2769282993270307,6.620118611445373,3.350416613566927,3.269701997878446,103.30177827380223,-0.22563321134467795,-0.2258881466262963,16.3658409313864,-52011.44553380719,,102.97323785172375,101.56079075612648,103.52881057739258,,245109523.88669223,103.32450103759766
2021-03-23,102.58499908447266,103.61509704589844,101.96099853515625,102.64800262451172,102.64800262451172,27340000.0,273358368.22665787,1203106000.0,0.09866271707088203,-698054.3938591899,4.153699944234892,0.7191778932014845,104507.39700865817,102.89906066867711,39.666430945104736,1112.3676419463957,103.28650131225587,106.01497662825771,100.55802599625402,5.283314433806057,0.38299350116904013,0.0,0.0,102.82011998494465,104.76417897542316,100.87606099446614,3.781475825476895,0.45573247486935303,0.0,0.0,100.88400268554688,106.44049835205078,103.66225051879883,5.37969201774538,0.3174662673812064,2.3308508512306543,2.704842382836927,-0.12563738807656932,0.10404771440752866,-0.22968510248409799,102.88841756184895,103.09469369741586,102.76605097135766,102.89168835943423,0.8887216480879393,0.9207912409041648,-0.032069592816225456,0.003174961187286928,25.03222649248922,-0.1905006408691463,-9.470158480096433,-4.047870665286989,-5.422287814809445,103.53100204467773,103.47024917602539,103.50062561035156,99.07200241088867,0.057642789675651916,11.412976510429152,15.537387153596644,14.1890711911044,-39.21492116577581,101.23200035095215,96.29199981689453,52.0,40.0,12.0,,106.00913736950807,0.0,0.0,49.0400682681689,0.2727965752431067,0.15055050773873133,0.13076090159072282,-1.7685717453800067,50.080254961717465,32.660611368516214,24.99405207466748,-67.33938863148379,-1.3905742196475757,-2.922776287529068,-0.12210645007367062,0.10098492795189622,-0.22309137802556683,3.958145892294006,3.471962469312343,0.4861834229816626,103.29353027746504,0.7049047451205936,0.7024319055968675,17.186109265811233,-105737.13544875746,,102.94226306817976,101.603426515671,103.68042068481445,,240364004.8459784,104.6259994506836
2021-03-24,103.26850128173828,103.9104995727539,102.07775115966797,102.25299835205078,102.25299835205078,23080000.0,254692182.11547738,1180026000.0,0.08444631210727828,-1900717.8530790824,1.6364313249857176,1.092438173781555,103905.79895631637,102.90110227319347,47.526197764761676,1108.0870913279543,103.27642631530762,106.01856989215719,100.53428273845805,5.310299116039671,0.3133890632319397,0.0,0.0,102.76194483439129,104.6757288614909,100.84816080729166,3.7246940590387334,0.3670313694926647,0.0,0.0,100.88400268554688,106.44049835205078,103.66225051879883,5.3802168265773185,0.24637752797263768,2.2810406074161826,2.76265911974551,-0.1572581893603342,0.05178653365395609,-0.20904472301429028,102.81816736857097,103.1104627755972,102.68711979915659,102.84437798851692,0.9146752769219215,0.9058626397045125,0.008812637217408992,-0.003976398137688951,24.74828554677368,-0.18042564392089844,-9.631218810460137,-5.685909552380299,-3.9453092580798375,103.53100204467773,103.47024917602539,103.50062561035156,100.09025192260742,0.028821394837825958,11.130080776187103,15.569281452373785,13.409645407687835,-39.38713260044399,101.72956275939941,96.29199981689453,48.0,36.0,12.0,,105.90663467582884,0.0,0.0,47.40869696972968,0.1464394075322138,0.14948827239595142,0.13457886647029915,-2.2821627397208952,43.83247906255627,25.347073115606282,25.788365917052776,-74.65292688439372,-1.059855180628162,-0.8176867326046573,-0.15290888275671505,0.050206165810173974,-0.20311504856688903,0.7696678467889508,2.931503544807665,-2.161835698018714,103.27055770811076,-0.38481437764149584,-0.38555669313744545,16.73516026875772,-85230.78237802007,,102.8766188095008,101.62889992101924,103.79797058105468,,248924697.70077652,104.55400085449219
2021-03-25,102.2405014038086,102.94349670410156,100.5364990234375,102.21800231933594,102.21800231933594,28378000.0,265963327.53371567,1151648000.0,0.05537315057213164,-1771060.6478366188,-10.637402176451753,-1.39074053344815,-98527.51332613471,102.71839672325018,38.858605335415085,1108.0870913279543,103.11597633361816,105.70739134588767,100.52456132134866,5.026214374163176,0.3267406011714427,0.0,0.0,102.65677820841472,104.69351221720379,100.62004419962565,3.9680458403907286,0.3922844398960923,0.0,0.0,100.5364990234375,106.44049835205078,103.48849868774414,5.725591259992214,0.28480750120501547,2.293636314740971,2.8303082734631855,-0.18303191161562893,0.004822844600039088,-0.18785475621566802,102.7450008392334,103.12488585252028,102.61494787918419,102.79797979079981,0.8244857788143831,1.0472107900259593,-0.22272501121157617,-0.010466055618169285,24.555949745253876,-0.019975662231445312,-10.642096657016388,-7.00042551981121,-3.6416711372051784,103.01274871826172,103.47024917602539,103.24149894714355,101.67925262451172,0.014410697418912979,10.927303553092353,14.4468700503862,17.059092290635366,-97.62738414296342,102.49650001525879,96.85575103759766,44.0,32.0,12.0,,105.8061820360232,0.0,0.0,47.25869905640855,0.18196168638089613,0.20039922305207217,0.1668126677289183,-2.7521986825408034,51.20009455809702,29.805948531529815,29.27121100521744,-70.19405146847019,-0.9493292864631258,-0.8516318250301061,-0.17805010564226076,0.004554911519687031,-0.1826050171619478,-0.5547474374778596,2.2342533483505598,-2.7890007858284194,103.23701464217893,-0.03422494526209574,-0.03423080333320172,16.69520772405413,-21559.20928789981,,102.81389342948509,101.6520019758552,103.77226058959961,,225162641.33610848,101.81099700927734
2021-03-26,101.94300079345703,102.54949951171875,100.70099639892578,101.77749633789062,101.77749633789062,29870000.0,270883697.0541604,1121778000.0,0.015252977261921243,-3397753.936113028,-0.7101291026363532,-0.7755894187895189,-138436.38955155338,102.60605061277825,39.519872200166084,1108.0870913279543,102.93350105285644,105.35680060314911,100.51020150256377,4.7084759101865234,0.26148125913154163,0.0,0.0,102.34757792154947,104.30136210123699,100.39379374186197,3.817939260243377,0.3541083530141917,0.0,0.0,100.5364990234375,106.44049835205078,103.48849868774414,5.735741297268779,0.21019604599863798,2.2491229945461706,2.844994238102221,-0.23627924339402284,-0.0433975729987733,-0.19288167039524953,102.63512547810872,103.12236639169546,102.48610918052363,102.72238842391765,0.9070689436169083,1.044380184898131,-0.13731124128122263,-0.017048172948896528,24.434901956876065,0.3909999847412138,-13.852840448370094,-8.313861004944158,-5.538979443425935,102.2234992980957,103.47024917602539,102.84687423706055,103.86750030517578,0.0072053487094564895,10.739010417361511,13.633973742096112,16.09921149310118,-109.53914517660903,103.59062385559082,96.85575103759766,40.0,28.000000000000004,11.999999999999996,,105.59539471551977,0.0,0.0,45.3151809262952,0.0,0.10946703130436992,0.15311817558413118,-3.6531354378818865,51.26033017271967,21.997638763231244,25.716886803455782,-78.00236123676876,-0.858378376680264,-1.278909293192429,-0.23001727960115081,-0.042359526704480545,-0.18765775289667028,-1.2413210807918613,1.5391384625220756,-2.780459543313937,102.99322833940732,-0.4309475546872332,-0.431878810106312,16.192312579930125,-33095.57508386259,,102.71518894457134,101.656923323386,103.74544052124024,,245579969.9823726,102.16000366210938
2021-03-27,101.94300079345703,102.54949951171875,100.70099639892578,101.77749633789062,101.77749633789062,29870000.0,275804066.57460517,1151648000.0,-0.026610034170375226,-2912360.51666831,0.0,-0.7755894187895189,-128724.03458507509,102.49143533779124,39.519872200166084,1108.0870913279543,102.75102577209472,104.93344457479255,100.5686069693969,4.247974725894229,0.27696090388319256,0.0,0.0,102.09041112263996,103.95014546712238,100.23067677815754,3.6433085615618555,0.41587110662398785,0.0,0.0,100.5364990234375,106.44049835205078,103.48849868774414,5.745927385395211,0.21019604599863798,2.2090610063708502,2.8596047815800554,-0.2753045974267252,-0.08977897788436368,-0.18552561954236152,102.5062084197998,103.03398161668044,102.37709182011855,102.65239641754528,0.9061286192315555,1.0448292465112277,-0.13870062727967214,-0.02337796265647291,24.38720441357832,1.8749736785888729,-15.877840918259823,-9.79514856073064,-6.082692357529183,102.2234992980957,103.47024917602539,102.84687423706055,103.86750030517578,0.0036026743547282448,10.56416679132573,12.855007896579037,15.17939632181615,-102.29619336722673,103.59062385559082,96.85575103759766,36.0,24.0,12.0,,105.39303888783648,0.0,0.0,45.315180926295206,7.273520180948083e-16,0.060653895460298916,0.12350671660558034,-4.418057019998187,50.799107897055066,21.997638763231244,24.60040868599744,-78.00236123676876,-0.8338268504423212,-1.497229296219014,-0.2681911061354144,-0.08752584259066733,-0.1806652635447471,-1.7737077409798785,0.876569221821685,-2.6502769628015637,102.79390267929843,0.0,0.0,16.192312579930125,-48617.72558640269,,102.62588488679222,101.66165167689599,103.68299041748047,,265997298.62863675,102.16000366210938
2021-03-28,101.94300079345703,102.54949951171875,100.70099639892578,101.77749633789062,101.77749633789062,29870000.0,280724436.0950499,1181518000.0,0.02970419844912802,-2496309.014287123,0.0,-0.7755894187895189,0.0,102.37448144810246,39.519872200166084,1108.0870913279543,102.77947540283203,104.89451473153623,100.66443607412783,4.115684226669872,0.26312992119269907,0.0,0.0,102.01589431762696,103.85072860717773,100.18106002807617,3.5971537608404667,0.4350355557736242,0.0,0.0,100.5364990234375,106.28500366210938,103.41075134277344,5.593047265654246,0.21588176272914045,2.173005217013062,2.8741410540953267,-0.30274264292327757,-0.13237171089214647,-0.1703709320311311,102.26883316040039,102.95650071364183,102.28484636131425,102.58758900423753,0.9051690709541761,1.045287488692326,-0.14011841773814993,-0.029223153881704062,24.23782429607044,1.7745254516601534,-15.697142137262038,-11.072711431433321,-4.624430705828717,102.2234992980957,103.47024917602539,102.84687423706055,103.86750030517578,0.0018013371773641224,10.401811995721076,12.109896707705385,14.299557263705365,-91.76712940159706,103.26362419128418,96.85575103759766,32.0,20.0,12.0,,105.19877729326052,0.0,0.0,45.3151809262952,0.0,2.0544323854409757e-16,0.05670697558822302,-5.073927665960628,50.363079734260374,21.997638763231244,21.997638763231244,-78.00236123676876,-1.0012764425838725,-2.7225576125900104,-0.2951064995891193,-0.12904197399035772,-0.16606452559876156,-2.1775493533329078,0.2657455067907664,-2.4432948601236744,102.788364106234,0.0,0.0,16.192312579930125,-84727.08254191012,,102.54508597737302,101.66619460477813,103.62054031372071,,286414627.27490085,102.16000366210938
2021-03-29,101.39399719238281,102.92150115966797,100.78099822998047,102.79750061035156,102.79750061035156,24596000.0,302470715.6217109,1206114000.0,0.10075616263116151,1444310.1428180686,1.9668132440982349,-0.4144835431738798,246498.74469459933,102.33025797685967,47.84279133939506,1119.1922335065456,102.78760032653808,104.90160547816221,100.67359517491396,4.113346638910347,0.5023415940604197,0.0,0.0,102.04259414672852,103.91437911987305,100.17080917358399,3.668634630070384,0.7016541628590034,0.0,0.0,100.5364990234375,106.28500366210938,103.41075134277344,5.59260515899767,0.3933199551938503,2.169754988280506,2.8472022880928094,-0.23942176631629764,-0.1537817219769767,-0.08564004433932093,102.12245814005534,103.01273140540489,102.36371624578153,102.60313801209783,0.918025004164208,0.9910294815416555,-0.07300447737744753,-0.0325057302940394,24.088129258465585,-0.9766033172607393,-14.850135191828779,-12.13761054704164,-2.7125246447871376,102.2234992980957,103.48849868774414,102.85599899291992,103.86750030517578,0.0009006685886820612,9.89983148083065,12.465094994460138,13.335633447832542,-46.698087257594196,103.26362419128418,96.85575103759766,28.000000000000004,16.0,12.000000000000004,,105.0122861624676,0.0,0.0,51.127813061647004,0.5950141351551737,0.19833804505172478,0.0863306468373413,-4.221241738174266,55.424925583838686,40.07800466026455,28.024427395575685,-59.92199533973545,-1.2225133334889193,-1.6799933333829538,-0.23334741115624325,-0.14990306142353482,-0.08344434973270842,-3.828059798055329,-0.5530155541784527,-3.2750442438768763,102.78872848546095,1.0021903752423178,0.9972017501597819,17.356780753377656,-94009.88062698244,,102.56912546622812,101.71055954617317,103.57849029541016,,277987880.694025,101.92949676513672
2021-03-30,102.88150024414062,103.53900146484375,102.20149993896484,102.7770004272461,102.7770004272461,20732000.0,299579855.8255795,1185382000.0,0.09526638904442018,1177264.437252262,6.57396971754653,-1.2752668547702886,242364.30763514634,102.19052484583237,46.11333423041312,1118.9690408648871,102.78887519836425,104.9028224890844,100.6749279076441,4.113183039780532,0.497191327529715,0.0,0.0,102.13654403686525,103.96497955322266,100.30810852050783,3.5803747495068157,0.6751378117114998,0.0,0.0,100.5364990234375,106.28500366210938,103.41075134277344,5.592535794927499,0.3897537785280861,2.086529642040346,2.8694639085246267,-0.1887182819709068,-0.16076903397576273,-0.02794924799514406,102.20295842488606,103.02513533372145,102.42729842754531,102.61601670951622,0.9233741210425606,1.066434449393645,-0.1430603283510845,-0.03390548751278978,23.874220977288843,-0.6288715362548771,-13.582981721623986,-12.685696491843666,-0.8972852297803193,102.2234992980957,103.48849868774414,102.85599899291992,103.86750030517578,0.0004503342943410306,9.50604446500117,13.927564377320584,12.756963950477,8.335330356750987,103.36337471008301,96.85575103759766,24.0,12.0,12.0,,104.83325467690639,0.0,0.0,51.01045695162621,0.5998293748412956,0.39828116999882307,0.198873071683516,-3.524055786529191,55.86273509736736,45.23981181081256,35.77181841143612,-54.76018818918744,-0.9787421506993894,0.9488203105217845,-0.1839072378974985,-0.15670389671832757,-0.02720334117917092,-6.175116124695152,-1.6774356682817926,-4.4976804564133595,102.78828518007474,-0.01994229721904439,-0.01994428595955,17.333377115353098,-12795.147716418434,,102.58892308156317,101.75238075719564,103.54112030029297,,273358368.22665787,102.64800262451172
2021-03-31,102.95600128173828,104.66635131835938,102.83724975585938,103.43150329589844,103.43150329589844,29198000.0,289354027.9758732,1214580000.0,0.05537770885513786,3739108.768917815,5.522447362816719,-0.3099221275957051,181803.80475992046,102.16603375713181,55.624559144116816,1118.9690408648871,102.67352523803712,104.33427344963023,101.012777026444,3.2350076765025,0.7282037856702589,0.0,0.0,102.31108067830404,104.14532674153645,100.47683461507162,3.5856254299567403,0.8054177517546166,0.0,0.0,100.5364990234375,106.1780014038086,103.35725021362305,5.4946027881013135,0.5131619340503595,2.0668117669476396,2.853802420027368,-0.09463163910729122,-0.14754155500206845,0.052909915894777226,102.30891672770183,102.94838538536659,102.58179148421502,102.67642312332231,0.9724494515451817,0.9981932140501177,-0.02574376250493604,-0.032676413788980736,23.66951269007294,-0.5135215759277401,-12.849176106879398,-12.939287830199675,0.09011172332027684,102.60142517089844,103.48849868774414,103.04496192932129,103.86750030517578,50.00022516714717,10.018806973364093,16.760028108031346,11.967003448558156,89.61563253450407,103.53512573242188,96.85575103759766,20.0,8.0,12.0,100.5364990234375,,1.0,0.0,54.59390520981724,1.0,0.7316145033321564,0.44274457279423474,-1.9734862388038101,57.191885392045045,70.09946278274107,51.80575975127274,-29.900537217258936,-0.578359559003033,1.244615885091883,-0.09216491598429692,-0.14379610057152145,0.05163118458722453,-5.708747985385802,-2.4836981317025946,-3.2250498536832075,102.83956881005179,0.6368184184511794,0.6347992975165084,18.080577671814456,48657.28685141117,,102.66916881626176,101.81822869988987,103.5262403869629,,254692182.11547738,102.25299835205078
2021-04-01,104.89749908447266,107.14700317382812,104.84449768066406,106.88749694824219,106.88749694824219,33980000.0,315674526.99175817,1248560000.0,0.11484647933422687,19981330.9885925,15.205141107783076,1.529035925511397,1321324.082346913,102.45903527364408,65.7661806183255,1118.9690408648871,102.86310005187988,105.33901293376015,100.38718716999962,4.813996235057108,1.3127097132161794,1.0,0.0,102.73596420288087,104.64086074829102,100.83106765747071,3.7083343894031167,1.5897003187297591,1.0,0.0,100.5364990234375,107.14700317382812,103.84175109863281,6.426506830006641,0.9607433533536769,2.2316805780458444,2.6755798763380825,0.2558531916891553,-0.06686260566382371,0.32271579735297906,102.70287450154622,103.00455826979417,103.24420770944997,102.98835451776081,1.0605277099537143,0.835396576999998,0.22513113295371623,-0.023120921347308643,23.520031835917674,-0.7030963897705078,-8.537677067931538,-12.835678784403575,4.2980017164720365,103.84175109863281,103.84175109863281,103.84175109863281,103.86750030517578,75.00011258357358,11.885088705799589,22.557549938829798,10.57956091465328,259.8599526544644,103.53512573242188,96.85575103759766,100.0,4.0,96.0,100.61909606933594,,0.0,0.0,67.93247480720483,1.0,0.8666097916137652,0.6655018216482482,4.2097659676140955,64.38940732060391,96.07433533536768,70.47120330964044,-3.9256646646323166,0.18341739878935925,4.627538289611686,0.24842924511919673,-0.06535103143337781,0.31378027655257457,-3.991038864895635,-2.785166278341203,-1.2058725865544324,103.88198278886607,3.341335610734375,3.2867261218764376,22.026046062923644,145541.88646928963,,103.07091435264086,102.01702353315859,103.56861038208008,,265963327.53371567,102.21800231933594
2021-04-02,104.89749908447266,107.14700317382812,104.84449768066406,106.88749694824219,106.88749694824219,33980000.0,341995026.00764316,1282540000.0,0.17441605677147476,17126855.133079287,0.0,1.7904478154285666,1135385.8405275394,102.81190604939651,77.52694894031849,1118.9690408648871,103.05267486572265,106.08824659023573,100.01710314120957,5.891301178680549,1.1316474177750924,1.0,0.0,103.09112752278645,105.0608647664388,101.12139027913412,3.8213516351675643,1.4636740732018652,1.0,0.0,100.5364990234375,107.14700317382812,103.84175109863281,6.414684683346739,0.9607433533536769,2.238763069557666,2.518059917675818,0.5275338632055764,0.05201668811005632,0.47551717509552005,103.09683227539062,103.06073115422176,103.80471374618723,103.27717988298166,1.0877234818929282,0.7985134320108949,0.28921004988203336,-0.008345336035177928,23.32037191456948,-1.1231781005859318,-4.115909864939673,-12.222866679345747,8.106956814406075,103.84175109863281,103.84175109863281,103.84175109863281,103.86750030517578,87.50005629178679,13.61806460020398,20.937520368005664,9.81976201918145,205.2167399138757,103.53512573242188,96.85575103759766,96.0,72.0,24.0,100.88021235351563,,0.0,0.0,67.93247480720483,1.0,1.0,0.8660747649819739,9.05791342888437,67.25750606725005,96.07433533536768,87.41604448449215,-3.9256646646323166,0.9451943565817373,4.627538289611686,0.5107942178546115,0.04987801842422006,0.46091619943039147,-2.6150764980859518,-2.7511483222901525,0.13607182420420072,104.59909388358064,0.0,0.0,22.026046062923644,240157.37317991792,,103.43439840936479,102.20802249061286,103.61047027587891,,270883697.0541604,101.77749633789062
