Date,AMD_Open,AMD_High,AMD_Low,AMD_Close,AMD_Adj Close,AMD_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,AMD_Close_7d_ago
2021-07-27,92.94000244140625,94.0999984741211,89.0999984741211,91.02999877929688,91.02999877929688,69427000.0,253054499.78574783,2778047600.0,0.14715867145378922,-797764.4863614254,-2.4126269259072255,0.3069734313482879,-696420.7286375471,89.10846893686382,41.92842571946753,1060.6313085533684,89.53850059509277,94.0121316335261,85.06486955665945,9.992642290636049,0.6666988371851101,0.0,0.0,89.6400006612142,92.23800023396811,87.0420010884603,5.796518414971452,0.7675131537087322,0.0,0.0,84.23999786376953,94.0999984741211,89.16999816894531,11.012023369634075,0.6886410238553975,2.6686723419307703,5.694520359508846,0.8997637556504969,0.7021166584020377,0.1976470972484592,89.27333386739095,90.56076930119441,90.42225214837201,89.52248839272151,0.9801305511439526,0.9267829197870913,0.05334763135686138,0.10120870677283202,25.49831720977381,-3.648501205444333,13.66223992426624,17.90091722758488,-4.2386773033186405,89.16999816894531,89.84000015258789,89.5049991607666,87.20000076293945,95.548347195959,22.020564065933936,16.66385201924409,16.694923235578234,76.43002165155836,87.69999885559082,83.41999816894531,4.0,56.00000000000001,-52.00000000000001,85.74989632948711,,0.0,0.0,57.62117639664014,0.7484121199053977,0.8909136497701043,0.9552299754128031,14.512895309731455,64.95722568093022,68.86410238553974,85.07658048964402,-31.135897614460255,1.686913232242361,4.7164367418931,1.0050700911075778,0.7879827164119897,0.21708737469558814,0.8177377018836444,-4.939840797351923,5.757578499235568,90.25260217679282,-0.8603800023448183,-0.8641026390146855,-0.7414680099925075,163469.29416675863,,89.9210744302217,87.7376786121027,87.56699996948242,84.22045001983642,139919966.85512212,87.11000061035156
2021-07-28,93.44000244140625,98.70999908447266,89.6500015258789,97.93000030517578,97.93000030517578,140561000.0,369412974.84957874,2918608600.0,0.2414503283933842,137869218.22298518,16.629655658769412,1.7761142417508993,10057076.010100732,90.53377899004171,62.410534398703255,1060.6313085533684,89.94800071716308,95.7288264812853,84.16717495304087,12.853705959067895,1.1903857609367614,1.0,0.0,90.52966740926107,93.79866689046224,87.2606679280599,7.2219407731233005,1.631895697517136,1.0,0.0,84.23999786376953,98.70999908447266,91.4749984741211,16.087073759652878,0.9460954586388781,3.307804863597068,5.46671939726221,1.4320232734385172,0.8480979814093337,0.5839252920291835,90.27666727701823,90.68500019953801,91.57729032634182,90.1452670529033,1.0163820782060673,0.8313336533666252,0.18504842483944206,0.12050613256101375,25.768862451964168,-4.058001327514646,22.588420123437153,16.048074148283003,6.54034597515415,91.93999862670898,91.4749984741211,91.70749855041504,88.83499908447266,97.7741735979795,22.496164857562945,23.821152551549236,13.203003918479169,195.63535909269484,88.46749877929688,83.8849983215332,100.0,52.0,48.0,86.41790450105783,,0.0,0.0,74.56161144091584,1.0,0.8909136497701043,0.9188678586695046,21.596426595766836,70.78705750983563,94.60954586388782,84.18177592755431,-5.390454136112183,2.019118679271017,14.017931075894754,1.5885728893543682,0.9481007510004654,0.6404721383539028,18.5372215615934,-0.24442832556285854,18.78164988715626,92.76638186405572,7.579920486001579,7.306383174166964,6.782249790422501,1114573.7120602056,,90.68382927545541,88.13737750202714,87.90779998779297,84.23720001220703,167569461.86920264,89.41000366210938
2021-07-29,96.58000183105469,105.73999786376953,96.58000183105469,102.94999694824219,102.94999694824219,164091800.0,433544846.7894697,3082700400.0,0.24902485234812258,235850799.2132336,38.96402386666256,6.005266209648255,19065933.351470828,93.19322751654308,77.29362878877868,1060.6313085533684,90.55050048828124,98.64957714608546,82.45142383047703,17.88852985710968,1.2654882762476922,1.0,0.0,92.10366719563802,95.98966573079427,88.21766866048178,8.438314463422984,1.8955653424053667,1.0,0.0,84.23999786376953,105.73999786376953,94.98999786376953,23.74365672642799,0.8702325155568678,3.8930239805088456,5.007641743964357,2.233171935272736,1.1251127721820142,1.108059163090722,91.69833374023438,91.0023078918457,93.32693749894189,91.09376556366915,1.2126790275374413,0.6736195589647049,0.5390594685727363,0.1591819113495821,26.167607214899594,-4.660501098632807,36.30139429104479,16.92306930989394,19.378324981150847,96.31999969482422,94.98999786376953,95.65499877929688,92.3499984741211,98.88708679898976,24.571476128304376,33.63846025378784,10.753943897705751,316.8093471139564,88.64999771118164,83.8849983215332,100.0,48.0,52.0,87.64711395939932,,0.0,0.0,80.62862572871325,1.0,0.9161373733017992,0.8993215576140027,30.665055235562548,70.19230936937781,87.02325155568677,83.4989666017048,-12.976748444313227,3.5412945915670946,19.86261227130692,2.451509081279422,1.248782417056257,1.202726664223165,30.54899902252506,5.914257144054726,24.634741878470333,96.36180757464517,5.126107043217365,4.999046298172338,12.256022217835305,2739153.591411295,,91.85203572048272,88.71826453913361,88.36759994506836,84.27904998779297,196861343.29295552,91.20999908447266
2021-07-30,101.5999984741211,106.97000122070312,101.37999725341797,106.19000244140625,106.19000244140625,125632000.0,524116833.5178812,3208332400.0,0.29022223564913274,260307595.0566556,13.415259288634337,7.490089860828979,12365366.700176312,95.2579116051491,85.39175705242485,1094.0111178569312,91.31500053405762,101.90516462638047,80.72483644173477,23.19479610225278,1.2023027111606324,1.0,0.0,93.92000071207681,98.10499979654948,89.73500162760416,8.91183784655684,1.9659503480961389,1.0,0.0,84.23999786376953,106.97000122070312,95.60499954223633,24.89186138531097,0.9656841766783575,4.062721979186477,4.346786464051363,3.0938652346229105,1.5188632646701934,1.5750019699527171,93.39000066121419,91.44423118004433,95.30587056701333,92.21200533239042,1.301112378775062,0.6367471147963599,0.6643652639787021,0.21582922825890363,26.44836332124912,-4.73499870300293,53.5070515166966,20.653587426648457,32.85346409004814,98.0250015258789,95.60499954223633,96.81500053405762,92.96500015258789,99.44354339949487,26.69574546095518,32.37421386226501,9.585415829904369,289.1610201026745,88.64999771118164,83.99499893188477,100.0,44.0,56.0,89.6500015258789,,0.0,0.0,83.38322900039424,1.0,1.0,0.9356836743573013,38.87421215727463,72.1887942836098,96.56841766783575,92.7337383624701,-3.431582332164254,5.577793929156144,23.634885546645368,3.355165331749008,1.6700589999948072,1.685106331754201,33.09698642984127,11.350803001212036,21.746183428629237,99.94018444197008,3.1471642440096037,3.0986561575987004,15.788903610822501,3769600.816425988,,93.21755636057067,89.4034307313796,88.86020004272461,84.32375,222170247.2098441,92.1500015258789
2021-07-31,101.5999984741211,106.97000122070312,101.37999725341797,106.19000244140625,106.19000244140625,125632000.0,614688820.2462927,3333964400.0,0.3247259951519793,223120795.76284766,0.0,7.490089860828979,3953845.3830341534,96.91725379053676,85.39175705242485,1094.0111178569312,92.07950057983399,104.49048062718411,79.66852053248387,26.957096789615314,1.0684684774183084,1.0,0.0,95.5446673075358,100.02966715494792,91.05966746012369,9.3882787471036,1.6867709583103896,1.0,0.0,84.23999786376953,106.97000122070312,95.60499954223633,24.68519400496359,0.9656841766783575,4.2154501779963445,3.5654774283713984,3.732939868192176,1.9616785853745902,1.7712612828175858,95.02416737874348,91.88615446824294,96.98035239384302,93.24741252565084,1.2834958058303843,0.6579992166713713,0.625496589159013,0.28140886514267005,26.71072816049701,-4.969499969482428,69.40291996351458,26.693461006825558,42.70945895668902,98.03499984741211,95.60499954223633,96.81999969482422,92.96500015258789,99.72177169974744,28.668281269845213,28.98269083899142,8.581247555330016,218.1641537709357,88.64999771118164,83.99499893188477,96.0,40.0,56.0,92.0748014831543,,0.0,0.0,83.38322900039424,1.0,1.0,0.9720457911005997,44.49331765537422,73.92524517807433,96.56841766783575,93.38669563045276,-3.431582332164254,7.483293510885801,22.649572875520324,4.003263755083076,2.136699951012461,1.8665638040706147,34.044129370545974,15.889468275078823,18.15466109546715,102.15836352823233,0.0,0.0,15.788903610822501,4072814.977895964,,94.45302741588834,90.06172766118456,89.35780014038086,84.37790000915527,247479151.1267327,92.1500015258789
2021-08-01,101.5999984741211,106.97000122070312,101.37999725341797,106.19000244140625,106.19000244140625,125632000.0,705260806.9747043,3459596400.0,0.37281296710702416,191246396.36815515,0.0,7.490089860828979,0.0,98.27995036569314,85.39175705242485,1094.0111178569312,92.8485008239746,106.67477672194035,79.02222492600886,29.782442958724936,0.9824690942047012,0.0,0.0,96.97433395385742,101.79033432006835,92.15833358764648,9.932525792860815,1.4567761406545952,1.0,0.0,84.23999786376953,106.97000122070312,95.60499954223633,24.480743528671418,0.9656841766783575,4.352905556925226,2.5555246076670213,4.19109874214881,2.407562616729434,1.783536125419376,96.61416753133138,92.3369237459623,98.39722163192968,94.20612288978087,1.2678266157051248,0.6769020546913811,0.5909245610137437,0.34929087396989644,26.77028534543777,-3.4384971618652287,84.58280400386391,34.74167527938326,49.841128724480654,98.03499984741211,95.60499954223633,96.81999969482422,92.96500015258789,99.86088584987371,30.499921663814526,26.044401231910964,7.7112734508659395,167.05766586992792,88.98250198364258,84.06500244140625,92.0,36.0,56.0,94.16012944641113,,0.0,0.0,83.38322900039424,1.0,1.0,1.0,48.5714442775554,75.45207127049808,96.56841766783575,96.56841766783575,-3.431582332164254,9.495352531881892,21.903342552367462,4.448860237091282,2.599132008228225,1.8497282288630572,33.97903698787028,19.507382017637116,14.471654970233164,103.55388143205106,0.0,0.0,15.788903610822501,4032213.1419647657,,95.57083456117576,90.69420902511483,89.8554002380371,84.44995002746582,272788055.0436213,92.1500015258789
2021-08-02,105.93000030517578,110.33000183105469,103.83000183105469,108.62999725341797,108.62999725341797,115581900.0,760384319.5617968,3575178300.0,0.4015439766910962,204213944.93876976,16.33691508874825,9.26652040730036,2655798.379118321,99.72179144486097,91.60674703732046,1119.1489028694793,93.76700057983399,109.1378300571208,78.39617110254719,32.78515764018697,0.9834806311379213,0.0,0.0,98.57700042724609,103.82500076293945,93.32900009155273,10.647514760943864,1.4577930814712574,1.0,0.0,84.23999786376953,110.33000183105469,97.28499984741211,27.82429192141207,0.9348407696768313,4.567615001232703,1.244311895164004,4.6969367766382675,2.8654374487112007,1.8314993279270668,98.21583366394043,93.03269283588116,99.97149480446633,95.27455802782806,1.3153066929551078,0.6281989458344892,0.6871077471206186,0.4200755519921953,26.868970853591286,-2.557001495361334,101.3652743770771,44.90856624389492,56.45670813318218,99.71500015258789,97.28499984741211,98.5,94.64500045776367,99.93044292493686,32.73191886510449,28.933671871036115,6.842588599364186,160.177532955079,89.12500190734863,84.10000228881836,100.0,32.0,68.0,95.953511494812,,0.0,0.0,85.34353977551348,1.0,1.0,1.0,52.69415535489992,75.79336896623245,93.24322603260626,95.4600204560926,-6.756773967393744,11.528294058407056,21.49646885592707,4.9298961589161845,3.0652848383658173,1.8646113205503672,32.505546648150535,22.107014943739802,10.398531704410733,105.3486242012729,2.2977632130275705,2.2717621755155015,18.44945844275996,4174358.5809285548,,96.8145643413893,91.39757326936203,90.40180023193359,84.53915000915528,268883847.31077224,91.81999969482422
2021-08-03,108.1500015258789,114.8499984741211,107.66000366210938,112.55999755859375,112.55999755859375,157723100.0,817638350.2944845,3732901400.0,0.4231730715652913,263590785.8236984,19.032229809468756,10.140012441293488,8361881.844141765,101.58409411918792,93.01015286481062,1119.1489028694793,94.94250030517578,112.17388255836352,77.71111805198805,36.29856428427842,1.0112038313165157,1.0,0.0,100.589000193278,106.33799997965495,94.84000040690105,11.430672887354405,1.5411373986900019,1.0,0.0,84.23999786376953,114.8499984741211,99.54499816894531,32.24056719800001,0.925187818691094,4.829852982310604,0.5537098160512676,5.353226579837624,3.3629952749364853,1.990231304901139,99.99500020345052,93.91038513183594,101.90818753587055,96.55496095603293,1.3370804504407772,0.594124633810182,0.7429558166305952,0.49701743789176583,27.015602648383137,-2.792498779296878,122.1076812425228,57.28020714670114,64.82747409582166,101.9749984741211,99.54499816894531,100.7599983215332,96.90499877929688,99.96522146246843,35.32583674823424,32.948346491329225,6.032991799390787,164.2041665399175,89.32250022888184,84.10000228881836,100.0,28.000000000000004,72.0,98.25374994861083,,0.0,0.0,87.833214014877,1.0,1.0,1.0,57.24660247763717,77.07799445796418,91.8067936831336,93.87281246119187,-8.193206316866396,12.994794194838576,23.407519667167346,5.544227377685191,3.5610733462296924,1.9831540314554985,33.92906221439521,24.471424397870884,9.457637816524326,108.00666397720724,3.6177855146287685,3.5538803954478837,22.734705792458332,4749752.205901773,,98.31412940969449,92.22747226109661,91.02200012207031,84.66090000152587,253054499.78574783,91.02999877929688
2021-08-04,114.36000061035156,122.48999786376953,114.16000366210938,118.7699966430664,118.7699966430664,225368700.0,841717152.8918693,3958270100.0,0.403246420368608,425869162.23014045,26.131870336752538,10.923690132157274,18139802.823805895,104.56305923322037,94.47581862466306,1119.1489028694793,96.53450012207031,116.21933097691745,76.84966926722318,40.782996400157806,1.064787594187554,1.0,0.0,103.27933324178059,109.64333241780598,96.9153340657552,12.323857980622394,1.717054164592181,1.0,0.0,84.23999786376953,122.48999786376953,103.36499786376953,39.62313986360515,0.9027450661254085,5.339867714597122,0.33863943058329865,6.301792858828236,3.950754791714836,2.3510380671134,102.21333312988281,94.98230802095853,104.50231201390068,98.20051915507244,1.34647578826091,0.5328111363203695,0.8136646519405405,0.5865971477110066,27.215995350235914,-4.384498596191406,149.18881015111393,72.52295506594857,76.66585508516536,105.79499816894531,103.36499786376953,104.57999801635742,100.7249984741211,99.98261073123422,38.304436035850635,39.531156271680814,5.130199270800744,182.19563685387126,89.32250022888184,84.10000228881836,100.0,24.0,76.0,101.24107468320268,,0.0,0.0,90.56154949189278,1.0,1.0,1.0,62.48052602659402,73.48342390813444,88.86560412320755,91.30520794631582,-11.134395876792457,15.078176790125227,28.8876773482328,6.4172704106348135,4.132312759110717,2.2849576515240964,38.27294045992798,27.231727610282306,11.041212849645675,112.14315471834247,5.517056875592075,5.370243040568212,29.506049317118844,6177582.3556140745,,100.2623072414442,93.26835557019346,91.78800003051758,84.81369998931885,369412974.84957874,97.93000030517578
2021-08-05,116.62999725341797,117.68000030517578,111.58999633789062,112.3499984741211,112.3499984741211,137860900.0,738264959.0488744,3820409200.0,0.33601854035833134,238592606.83024144,-16.300582331506593,8.781643260059203,4981780.732994661,105.72585993686057,82.71346269325946,1058.6543831231184,97.85750007629395,118.05294928458531,77.66205086800258,41.27521997301406,0.8588060421027219,0.0,0.0,105.47699966430665,112.28699951171875,98.66699981689453,12.912767464159502,1.0046254745825205,1.0,0.0,84.23999786376953,122.48999786376953,103.36499786376953,39.087448555479796,0.7349019767412173,5.523880973654988,1.4838142422456018,6.4610196581349015,4.452807764998849,2.0082118931360524,103.896666208903,95.80730790358324,105.70964839239613,99.24862873426123,1.2510130736479106,0.6325987528799853,0.6184143207679252,0.6649848859649578,27.372497635977396,-5.707498550415039,168.59193457522758,89.73736558272205,78.85456899250553,106.06999969482422,103.36499786376953,104.71749877929688,100.7249984741211,99.99130536561711,39.99026716911332,35.40556129779851,8.330366431128532,123.46248893847066,89.32250022888184,85.84500122070312,96.0,20.0,76.0,105.49085931931606,,0.0,0.0,72.4689182558344,0.4507460136003776,0.8169153378667925,0.9389717792889308,58.613125320401984,66.1423805392383,69.63162750822919,83.4346751048568,-30.36837249177081,16.555617770026714,21.92077766007343,6.509933427326556,4.607836892753885,1.9020965345726708,35.26877827156414,28.83913774253867,6.429640529025466,112.17933433243444,-5.405404016503446,-5.556983647213265,22.505724125716387,6565498.315982959,,101.41351593027058,94.01665529191612,92.43279998779298,84.9343999862671,433544846.7894697,102.94999694824219
2021-08-06,110.55000305175781,116.26000213623047,109.69999694824219,110.11000061035156,110.11000061035156,143899000.0,612353480.4861767,3676510200.0,0.26309596611652286,158460312.62612528,-7.544736640492132,7.7221939045023875,-10320950.258865993,106.56103428328852,72.88325305160572,1058.6543831231184,99.0685001373291,119.15258895071099,78.9844113239472,40.545862278204,0.7748817876583375,0.0,0.0,107.53833312988282,114.50433349609378,100.57233276367188,12.955380957593126,0.6845870905306565,0.0,0.0,84.23999786376953,122.48999786376953,103.36499786376953,38.60964882578995,0.6763399410871119,5.627493395088317,2.4493204005696354,6.333450857540143,4.828936383507108,1.5045144740330345,105.39333279927571,96.5461540222168,106.38662565669696,100.05317479915682,1.2018237492769057,0.681065507970355,0.5207582413065507,0.7258569232117903,27.537196026202594,-7.248500442504877,185.81217824438605,107.87333870727193,77.93883953711412,109.53499984741211,103.36499786376953,106.44999885559082,100.7249984741211,99.99565268280855,40.822959903943875,32.108469216937834,10.237590778304291,96.66519980208443,89.32250022888184,86.12000274658203,92.0,16.0,76.0,108.89068702820676,,0.0,0.0,67.40867861868264,0.2971278495765756,0.5826246210589844,0.7998466529752589,53.68136252663227,58.12018334119937,62.923038395574174,73.80675667567031,-37.076961604425826,17.750735428754012,19.489960702202342,6.3300848476359555,4.952286483730299,1.3777983639056561,32.855497764889684,29.642409747008877,3.213088017880807,111.88028821823785,-1.9937675960765566,-2.013911338125407,20.063244694758907,5705419.127744126,,102.24175256646876,94.64776687303124,92.94380004882812,85.04389999389649,524116833.5178812,106.19000244140625
2021-08-07,110.55000305175781,116.26000213623047,109.69999694824219,110.11000061035156,110.11000061035156,143899000.0,486442001.9234791,3820409200.0,0.1983433370937678,135823125.1081074,0.0,7.7221939045023875,-2869011.633078203,107.28817950600639,72.88325305160572,1058.6543831231184,100.27950019836426,119.95570178861865,80.60329860810987,39.24271970110068,0.7498068635578612,0.0,0.0,109.19766642252605,115.91366755167641,102.48166529337566,12.30063122990869,0.5679224266256895,0.0,0.0,84.23999786376953,122.48999786376953,103.36499786376953,38.14338915165826,0.6763399410871119,5.720744574378314,3.1299578501638496,6.1613277133985065,5.095414649485388,1.0659130639131185,106.91749954223633,97.2884618318998,106.95945257264383,100.79812485924532,1.1917463562295452,0.6969904337734788,0.49475592245606637,0.770585424733346,27.74072363596296,-9.249501419067386,196.97725560559238,125.72621218666609,71.25104341892629,111.93499755859375,103.36499786376953,107.64999771118164,101.52999877929688,99.99782634140428,41.596174586286544,29.181905876233998,9.30447379703419,86.84856052023707,89.72500038146973,86.12000274658203,88.0,12.0,76.0,,122.48999786376953,0.0,1.0,67.40867861868264,0.2971278495765756,0.3483339042511762,0.5826246210589844,50.20283307284327,50.51969805615844,62.923038395574174,65.15923476645919,-37.076961604425826,18.364852568682508,19.91940859977843,6.1125419961950636,5.184337586223252,0.9282044099718112,30.56447065410835,29.82682192842877,0.7376487256795805,111.70670756725264,0.0,0.0,20.063244694758907,5474591.88368841,,102.99110952302902,95.25412898037713,93.45300003051757,85.14720001220704,614688820.2462927,106.19000244140625
2021-08-08,110.55000305175781,116.26000213623047,109.69999694824219,110.11000061035156,110.11000061035156,143899000.0,360530523.36078143,3964308200.0,0.11530026712674539,116419821.52123491,0.0,7.7221939045023875,0.0,107.9269825772551,72.88325305160572,1058.6543831231184,101.4560001373291,120.51928414511812,82.39271612954008,37.57941172919352,0.7269808410105664,0.0,0.0,110.22433319091797,116.6803352355957,103.76833114624023,11.714295487722099,0.49114524904304674,0.0,0.0,85.16999816894531,122.48999786376953,103.82999801635742,36.78441851079138,0.668274454591303,5.804670635739311,3.687018017715402,5.9562588373513705,5.267583487058585,0.6886753502927858,108.50749969482422,98.05192331167368,107.44415227075271,101.48789343340134,1.1826274653357558,0.7114006746173064,0.4712267907184494,0.8007836643967897,27.911739706647662,-3.5259998321533175,204.49611671616745,142.5027749866073,61.99334172956014,111.93499755859375,103.36499786376953,107.64999771118164,102.3499984741211,99.99891317070214,42.31415964846188,26.57351859604423,8.472805323975054,79.38457530536812,90.13500022888184,86.12000274658203,84.0,8.0,76.0,,122.23419784545898,0.0,0.0,67.40867861868264,0.2971278495765756,0.2971278495765756,0.4093621249622454,47.62386451546693,43.302222321227454,62.923038395574174,62.923038395574174,-37.076961604425826,18.143969861198883,20.960125328919688,5.868935333907588,5.32125713576012,0.5476781981474685,28.40193886404861,29.54184531555274,-1.1399064515041317,111.61424958596444,0.0,0.0,20.063244694758907,5532626.944408205,,103.66909915039308,95.8367121815526,93.96220001220703,85.25400001525878,705260806.9747043,106.19000244140625
2021-08-09,111.30999755859375,112.33000183105469,107.05999755859375,107.58000183105469,107.58000183105469,115749900.0,267623277.53146547,3848558300.0,0.060210358636670666,57953117.63195345,-14.956352645570616,6.37826110753995,-2659586.813917468,108.21979471359278,66.32950391895076,1034.329668908677,102.47950019836426,120.52271849569723,84.4362819010313,35.21332220084533,0.6413412382602595,0.0,0.0,110.63866653442383,117.06266860961917,104.21466445922852,11.61258044120873,0.26193464233305425,0.0,0.0,86.9000015258789,122.48999786376953,104.69499969482422,34.72889335818472,0.5810621644588081,5.751203999411474,4.463783672057505,5.525891480990467,5.319245085844961,0.20664639514550576,109.31166648864746,98.76461557241586,107.46505220310686,101.9391607221164,1.138395545212321,0.767390856012462,0.37100468919985885,0.812906493446233,27.95340826257532,0.470496749877924,206.21741541915532,157.7043855927896,48.51302982636571,111.93499755859375,103.36499786376953,107.64999771118164,102.3499984741211,83.90597281475806,41.90271665095641,24.66608220635458,11.46041698094174,51.92367059418918,90.13500022888184,86.12000274658203,80.0,4.0,76.0,,121.98351382751464,0.0,0.0,61.36417093325876,0.11362939107566042,0.23596169674293713,0.29380781685689633,43.41952300774871,37.95368492393216,55.34592301508925,60.397333268745875,-44.65407698491075,15.967087352977074,9.853978858171091,5.4207739614944535,5.341160500906987,0.0796134605874661,24.747853873990486,28.58304702724029,-3.8351931532498043,111.57412616829515,-2.297701176344402,-2.324509780311068,17.304550109050187,4472905.042406689,,104.04156607236085,96.29723334427818,94.42080001831054,85.33425003051758,760384319.5617968,108.62999725341797
2021-08-10,107.9000015258789,109.16999816894531,104.36000061035156,106.4800033569336,106.4800033569336,113012300.0,254231147.17978352,3735546000.0,0.03931135667883866,31915049.747829348,-12.470584453704996,5.659835569840108,-3815130.181095867,108.721127326708,63.91036951532295,1023.7537157745203,103.33300018310547,120.41171016926972,86.25429019694121,33.055674287789735,0.5921323441986416,0.0,0.0,110.82099990844726,117.16700134277343,104.4749984741211,11.45270560555996,0.15797387564137821,0.0,0.0,89.08000183105469,122.48999786376953,105.78499984741211,32.332358465845886,0.5208022625576172,5.657083355329702,5.2410011419486615,5.0379867909659595,5.262993426869161,-0.2250066359032017,109.60583368937175,99.51653876671425,107.31350622677252,102.27551943580656,1.1315541317215712,0.8141287416763362,0.31742539004523496,0.8085435743931955,27.97230647252237,2.8570022583007812,206.15512642555305,171.21242141742175,34.9427050081313,113.15999984741211,103.36499786376953,108.26249885559082,102.3499984741211,41.95298640737903,40.557028944591494,23.040491135705835,14.404515921274385,29.165695875238832,89.81750106811523,86.13999938964844,76.0,4.0,72.0,,121.3865731767578,0.0,0.0,58.891566294351485,0.0,0.13691908021741195,0.22333620884564154,39.265467548697146,35.45480362040663,51.24848875709622,56.50581672258656,-48.75151124290378,13.984558172786933,3.4288552824980725,4.925897046289814,5.258107809983553,-0.33221076369373925,21.4561105641867,27.157659734629576,-5.701549170442874,111.54805633252535,-1.0224934517556017,-1.027756825221715,16.105118765573767,2566149.748026131,,104.2737981947011,96.69655765849997,94.89860015869141,85.4027000427246,817638350.2944845,112.55999755859375
2021-08-11,107.5999984741211,109.79000091552734,105.62000274658203,107.68000030517578,107.68000030517578,91788300.0,253130500.38577726,3827334300.0,0.02486976199268943,43090854.05304492,4.270488133529203,4.777037889465808,-121117.40538426768,109.64050156104287,63.07806259449013,1035.2911058567024,104.15650024414063,120.38473416758936,87.9282663206919,31.16125039802622,0.6085607983486091,0.0,0.0,111.10600001017254,117.31000086466472,104.90199915568034,11.16771525196509,0.22388787611819444,0.0,0.0,89.0999984741211,122.48999786376953,105.79499816894531,32.05752815367546,0.5564540931622436,5.508374836691263,5.804799838411614,4.694038579086111,5.149202457312551,-0.4551638782264398,109.73000017801921,100.35461572500375,107.36988993114224,102.67585135205613,1.1464813148879196,0.8481138164721169,0.2983674984158027,0.794302911900824,27.958323743104035,2.0335021972656193,207.18943497840786,182.9706614842363,24.218773494171558,113.42499923706055,103.36499786376953,108.39499855041504,102.3499984741211,20.976493203689515,39.43852307594282,22.56679530849133,13.569579851633847,33.35713895279588,88.8075008392334,86.45500183105469,72.0,4.0,68.0,,120.36497882277344,0.0,0.0,60.74961245842853,0.058668997469543814,0.05743279618173467,0.14343785771402792,36.469986581089806,30.491519103763494,42.84060275465059,49.81167150894536,-57.15939724534941,12.376323183845074,1.4031432616188944,4.57170650866204,5.120827549719251,-0.5491210410572105,17.30174785455403,25.186477358614468,-7.884729504060438,111.51019811149447,1.1269692997845304,1.120666311723717,17.413587809540164,1525609.4058960828,,104.59819839569869,97.1272808995461,95.38060012817382,85.47715003967285,841717152.8918693,118.7699966430664
2021-08-12,107.38999938964844,108.44000244140625,105.86000061035156,106.5,106.5,60578700.0,222606299.23072323,3766755600.0,0.00019029748759122895,26723177.118731067,-2.3637050705766645,1.8250572510915775,370580.4539508687,110.25907621716132,55.89824262835893,1023.9459738229504,104.87400016784667,120.15678615859187,89.59121417710148,29.145042558280803,0.5531971014034347,0.0,0.0,111.03966674804687,116.85166778564454,105.22766571044922,10.46833299812635,0.10945750708921864,0.0,0.0,89.0999984741211,122.48999786376953,105.79499816894531,31.83820521407505,0.5211141612441375,5.215537536127605,6.42799172144593,4.276939088692316,4.974749783588504,-0.6978106948961882,109.75583330790202,101.14730805617113,107.23606071096651,102.9591216222742,1.0783776688921782,0.9358943216650877,0.14248334722709055,0.7701424726393702,27.877028588789134,1.316002273559576,201.70146695501407,191.81441545229086,9.88705150272321,113.42499923706055,103.36499786376953,108.39499855041504,102.48500061035156,10.488246601844757,38.399910483626186,21.72765190779913,13.064996758332171,21.722471890194146,88.87500190734863,86.45500183105469,68.0,4.0,64.0,,119.40468013002813,0.0,0.0,57.97469112869138,0.0,0.019556332489847863,0.07130273629633149,33.32061597179721,30.644403939119083,24.253920409985074,39.44767064057731,-75.74607959001493,10.702823549158438,0.29192725441813705,4.154016682837592,4.927465376342919,-0.7734486935053271,11.661932107390436,22.481568308369663,-10.819636200979227,111.44253400645795,-1.0958398048212747,-1.1018883581036754,16.12692297805445,1227003.9951391427,,104.77932235801309,97.4948385113286,95.83420013427734,85.54570003509521,738264959.0488744,112.3499984741211
