Date,BTC-USD_Open,BTC-USD_High,BTC-USD_Low,BTC-USD_Close,BTC-USD_Adj Close,BTC-USD_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,BTC-USD_Close_7d_ago
2021-11-04,62941.8046875,63123.2890625,60799.6640625,61452.23046875,61452.23046875,32615846901,1658710055969.8582,52605290617,0.08617130001087127,1549610970809.5078,-2772.1150781669016,-1158.829155032253,-932635348.6002649,61350.815045831696,30.905644810401995,1825.5315582327894,61827.5287109375,64908.169992451454,58746.88742942354,9.965273869886957,0.4390876431411285,0.0,0.0,61379.901171875,64147.671875,58612.13046875001,9.018491885070748,0.5130663455598636,0.0,0.0,58206.91796875,66930.390625,62568.654296875,14.109366552615887,0.37202071100376183,2750.089036899247,6.889880303486293,1946.212502856295,2384.681152425436,-438.4686495691408,61460.6513671875,60814.021935096156,61566.93708795902,59620.724585102726,0.9654019315425039,1.091297105270769,-0.1258951737282651,0.6441549579329664,25.347418842631487,-896.6927734374985,181.28378440159082,230.93552763326386,-49.65174323167304,61224.85546875,60597.32421875,60911.08984375,53359.0,0.042457860810106454,33.903222232314896,21.716928962809433,13.24890448204428,1.0250096811434544,48738.3984375,47855.294921875,40.0,8.0,32.0,58445.93861875,,0.0,0.0,55.519284032843665,0.25366412123393456,0.39491435881871606,0.3259956004059057,18.953813763895386,56.82907126218758,53.767059456996705,56.017998323127735,-46.232940543003295,3352.1012867647078,0.09547129479436164,3.2643221235566635,4.088456783656956,-0.8241346601002926,-1.4520225260735542,-0.6232542752371035,-0.8287682508364507,61355.547312740324,-2.4103783966732184,-2.4399034254608765,111.89167049018711,165544611.16587338,1496.6671429699065,60570.71785386309,56077.21584403309,54078.222578125,45325.93513671875,1607734340710.854,60622.13671875
2021-11-05,61460.078125,62541.46875,60844.609375,61125.67578125,61125.67578125,30605102446,1638243762059.3743,22000188171,0.0741324798158029,-99510548614.5669,-1488.3161697636963,363.86281794295,-948799614.2408268,61347.85055173065,31.407538465049157,1815.830756765164,61839.203515625,64907.321741665684,58771.08528958431,9.92289050186573,0.3837189961718352,0.0,0.0,61410.826953125,64024.496875,58797.15703125,8.51208183166144,0.4454500414362892,0.0,0.0,58206.91796875,66930.390625,62568.654296875,14.106702803903074,0.3345866866916621,2644.7660707093223,6.6068793837875965,1766.8482815967145,2261.114578259692,-494.2662966629773,61476.888020833336,61058.41030649038,61499.050733080716,59732.202451484,1.019944030994499,1.032425887694158,-0.012481856699659177,0.6050717281616486,25.247263867562157,1200.6207031250015,166.2274777824405,218.4810960938777,-52.25361831143721,61224.85546875,60650.681640625,60937.7685546875,53359.0,0.021228930405053227,33.21142042716013,20.73600290334699,12.650468317887634,-20.240922189157693,49908.8056640625,48094.45703125,36.0,4.0,32.0,58561.87570575,,0.0,0.0,54.53313351621446,0.17446231223333675,0.34254326372651905,0.36599939167811435,17.554710603966296,53.666654481535225,48.356829995651005,52.95694850016861,-51.643170004348995,3036.210282628672,0.319772149441471,2.9579493289767664,3.8623552927209186,-0.9044059637441522,-2.507531978167333,-1.0001098158231496,-1.5074221623441835,61352.98511799524,-0.5313959884109654,-0.5328129187967434,110.76568665342528,77749363.59623131,1499.1606087026819,60623.5709898047,56275.19466510042,54345.06890625,45352.9421875,1624737300621.3477,62227.96484375
2021-11-06,61068.875,61590.68359375,60163.78125,61527.48046875,61527.48046875,29094934221,1664761237812.3982,51095122392,0.07361786173250277,1584773951544.937,-4000.9590628818987,655.6515755715664,28618911.016316026,61352.55903001027,31.262096204015364,1827.7669734277981,61837.8966796875,64906.52258701323,58769.27077236178,9.92474217944643,0.44942097533028597,0.0,0.0,61582.699869791664,64016.36041666668,59149.039322916666,7.903715010938636,0.4886550732984152,0.0,0.0,58206.91796875,66930.390625,62568.654296875,14.107000924427437,0.38064686287759003,2522.97969801339,6.379439421461877,1638.2385302497714,2136.5393686577077,-498.3008384079362,61350.859375,61213.8984375,61503.424538568295,59865.186008318524,1.0094466130361466,1.0042910105637333,0.005155602472413312,0.5664094061115679,25.065107473081046,-1474.103710937503,157.38210524090107,206.4471182919354,-49.06501305103433,61968.98828125,60650.681640625,61309.8349609375,53359.0,0.010614465202526614,32.07899867464855,19.9211389463505,14.028350858262511,-50.29998129894484,50604.6728515625,48790.32421875,32.0,8.0,24.0,58675.49405101,,0.0,0.0,55.57865935746323,0.2584327980642643,0.22885307717717848,0.32210356657413786,16.656519598068623,55.0989942779677,55.013771822643776,52.37922042509717,-44.986228177356224,2625.7308938419155,-2.399029135538392,2.7365462959091635,3.6371934933585677,-0.9006471974494041,-3.6799009393582507,-1.53606804053017,-2.1438328988280806,61364.2137248901,0.6573419146120196,0.6551908440947329,112.15113785341804,7689554.40617874,1501.7278459270967,60709.657606847104,56481.166657400405,54630.268125,45378.21443359375,1636790232330.6145,61888.83203125
2021-11-07,61554.921875,63326.98828125,61432.48828125,63326.98828125,63326.98828125,24726754302,1689487992114.3982,75821876694,0.08054508081068748,7714947321926.658,11511.811521319243,1580.5015502164517,914442042.7977022,61458.55285365563,36.59594455696127,1881.2240778477224,61902.9421875,65039.1720252289,58766.71234977109,10.132732716417477,0.7270315262961122,0.0,0.0,61820.32578125,64051.26484375,59589.38671875,7.217493710383007,0.8376745078620895,0.0,0.0,58206.91796875,66930.390625,62568.654296875,14.092177767297661,0.5869302873130101,2460.1317282120513,6.041076291530104,1662.357000359727,2041.7028949981118,-379.34589463838483,61597.792317708336,61494.126502403844,61783.97280667318,60121.61580631345,1.0500691206407153,0.949034267790175,0.10103485285054037,0.5346980311303886,24.854391164429696,-3420.555468749997,149.3171549821939,194.78591038879856,-45.46875540660466,61968.98828125,60650.681640625,61309.8349609375,53359.0,0.005307232601263307,31.804936134720528,23.737032678684837,13.282056060632735,55.31736834929643,50604.6728515625,48790.32421875,28.000000000000004,4.0,24.000000000000004,58786.8400293648,,0.0,0.0,60.013486590945455,0.6146120359939029,0.3491690487638346,0.30685512988917735,17.09064416194002,59.05232046105845,84.82730859237476,62.732636803556524,-15.17269140762524,2194.5394416360286,4.908895161763658,2.7649905579968803,3.4627529062862306,-0.6977623482893502,-5.63954038411401,-2.356762509246938,-3.282777874867072,61475.99926191447,2.9247220896912562,2.8827681539784322,118.3559690457483,117673278.1180718,1504.6926602389767,60958.92719488547,56749.63025049255,54931.240625,45425.31892578125,1638966715321.9744,61318.95703125
2021-11-08,63344.06640625,67673.7421875,63344.06640625,67566.828125,67566.828125,41125608330,1728582544965.1934,116947485024,0.08557317234905504,31522239532507.266,32943.64475936281,2790.9994366534734,3476611951.592309,61788.689109532446,38.22106632987387,1881.2240778477224,62068.183984375,65944.98880167301,58191.37916707698,12.492083925877258,1.2091721662244204,1.0,0.0,62256.96236979166,64661.10455729168,59852.82018229166,7.723287793002079,1.6043160805580081,1.0,0.0,58206.91796875,67673.7421875,62940.330078125,15.252297732978898,0.9887064489601227,2648.793946015846,5.921516985863167,2000.529840541487,2033.468284106787,-32.938443565300076,62354.8291015625,61885.116135817305,62673.64285564653,60673.113015105046,1.0711391418080707,0.8939780998228714,0.17716104198519933,0.5221390148257639,24.899234368200798,-1446.0472656249985,143.38930906042486,184.23422483192286,-40.844915771497995,63684.462890625,62270.943359375,62977.703125,53730.67578125,50.002653616300634,32.893548338259606,32.5971086962667,11.738973874082422,237.45278361862475,51111.6318359375,48790.32421875,100.0,52.0,48.0,58895.95908815251,,0.0,0.0,68.09546761930399,1.0,0.6243482780193891,0.4007901346534674,20.157279546805366,66.35216711618843,98.87064489601227,79.57057510367694,-1.1293551039877334,2383.4823644301505,15.533636562984942,3.297226301942739,3.4296475854175323,-0.13242128347479332,-3.2167059264525353,-2.5287511926880577,-0.6879547337644776,62150.17629223955,6.695154718111462,6.480556096155787,132.9752390095927,644166084.0097386,1507.6343119390451,61588.25109299162,57173.83408870853,55337.3728125,45504.34169921875,1637568177174.7078,61004.40625
2021-11-09,67549.734375,68530.3359375,66382.0625,66971.828125,66971.828125,42357991721,1709481636839.801,74589493303,0.033127469787621516,23418633160149.8,9876.110234869131,3894.596048169235,2380414549.25051,62295.849365695256,46.48192490021472,1881.2240778477224,62117.13359375,66209.63868419727,58024.62850330272,13.17673515720322,1.0931201579421161,1.0,0.0,62815.191145833334,65292.98489583334,60337.39739583332,7.88915453348697,1.3387778399971055,1.0,0.0,58206.91796875,68530.3359375,63368.626953125,16.619276150547783,0.8490318015585772,2598.741895164261,5.470175197839854,2195.2176231278645,2065.8181519110026,129.3994712168619,62883.970052083336,62256.281700721156,63334.90212785476,61139.684504726894,1.17728148877863,0.8530244618617491,0.32425702691688096,0.5196023754954533,24.709752188048036,110.83125000000291,135.78370724268208,173.9579454388996,-38.174238196217516,64112.759765625,62699.240234375,63406.0,54158.97265625,75.00132680815031,34.10366789324429,33.020846706538926,11.055367473232238,268.2990471876758,51808.3173828125,49133.171875,96.0,48.0,48.0,59247.070412126406,,0.0,0.0,66.077067573628,0.8717220562385051,0.8287780307441359,0.6007651191757866,22.004081852834293,63.65987083769517,84.90318015585773,89.53371121474827,-15.096819844142281,3058.0777458639714,10.47421247408141,3.590495503715178,3.4618171690770616,0.12867833463811618,-1.0464252528561526,-2.232286004721677,1.1858607518655244,62627.112126459724,-0.8806096371717143,-0.884509918220111,130.92363660265042,817936576.9526173,1510.5529819852068,62100.97271508765,57558.069148955256,55819.933359375,45583.732578125,1653820069779.0264,63226.40234375
2021-11-10,66953.3359375,68789.625,63208.11328125,64995.23046875,64995.23046875,48730828378,1691956584009.2688,25858664925,0.07039978706888607,6312936828831.861,-16691.907730453768,3646.556945107368,-1811243765.2907853,62872.476009168466,45.593624388805374,1881.2240778477224,62256.3865234375,66537.2730556469,57975.499991228084,13.75244138397848,0.8198921443847474,0.0,0.0,63254.974869791666,66057.73541666666,60452.214322916676,8.86178692709747,0.8104538489559286,0.0,0.0,58206.91796875,68789.625,63498.271484375,16.99858861430378,0.6414533143509108,2897.0188775228353,4.658975184127686,2165.0567551613203,2085.6658725610664,79.39088260025392,63114.575520833336,62387.10021033654,63590.337257223255,61425.280502061934,1.1300744986339522,0.8084621654232893,0.32161233321066285,0.5160468498031262,24.810977400435313,-367.5544921874971,130.15937876902575,164.12916429488075,-33.969785525855,64476.703125,63498.271484375,63987.4873046875,54288.6171875,87.50066340407515,33.36830659135749,28.394325962325013,17.473770026693195,162.43291324187751,54706.833984375,51272.369140625,92.0,44.0,48.0,59804.066343648825,,0.0,0.0,59.741953308654885,0.3840651434220193,0.7519290665535081,0.735018458439011,21.60116393577967,56.89579313610527,64.14533143509108,82.63971882898703,-35.85466856490892,3579.0431066176534,4.446980761701604,3.524699826301393,3.474393700521928,0.05030612577946503,2.0008100899570893,-1.385666785785924,3.3864768757430133,62748.8052756576,-2.9513867421399387,-2.995816542044416,124.10818700749235,447652061.69463605,1513.4488499216327,62376.616310674544,57849.72253404524,56305.964453125,45658.45439453125,1673006246300.6406,62970.046875
2021-11-11,64978.890625,65579.015625,64180.48828125,64949.9609375,64949.9609375,35880633236,1695559148992.341,-10021968311,0.11296792378523174,5179045932206.326,-4362.007708406391,3120.7697725609164,-1463226264.1320257,63252.025960907,37.48199855148728,1879.9137950536435,62469.2712890625,66840.36767277948,58098.17490534552,13.994388900394611,0.7837605752275856,0.0,0.0,63641.337239583336,66311.56848958333,60971.10598958334,8.39149950588774,0.7450393946061172,0.0,0.0,58206.91796875,68789.625,63498.271484375,16.94066028444754,0.6371756251815591,2747.1697241455518,4.248132691276218,2113.142189387967,2091.1611359264466,21.981053461520332,63369.669596354164,62543.16871995192,63799.51013111198,61686.36794172401,1.1664547315136928,0.9040559792621207,0.26239875225157216,0.5107207867519483,24.81698896067028,-1150.314257812497,126.57400581209859,154.7030521983438,-28.12904638624522,64476.703125,63498.271484375,63987.4873046875,54288.6171875,93.75033170203758,32.685471096748316,27.359933950900018,16.837208759168426,108.54419242467658,54747.48046875,51272.369140625,88.0,40.0,48.0,60522.91103615692,,0.0,0.0,59.60101477447562,0.37367323498590754,0.5431534782154773,0.7079535251710404,21.239405426107645,58.82717062486184,57.78010005253037,68.94287054782639,-42.21989994746963,4083.2460018382408,4.94617333334764,3.425622645483492,3.464639489514241,-0.03901684403074901,1.5432860646860753,-0.799876215691524,2.3431622803775993,62877.789560661855,-0.06965054346836919,-0.06967481072823745,123.95209443728454,258962272.312784,1516.3118573054765,62621.69675132459,58128.16325574935,56733.473515625,45738.1829296875,1658710055969.8582,61452.23046875
2021-11-12,64863.98046875,65460.81640625,62333.9140625,64155.94140625,64155.94140625,36084893887,1701527159948.9136,-46106862198,0.09599192305140469,346023580553.7471,-8512.779178311255,1777.2071429343032,-466132361.0748454,63411.13920749738,30.195609410243776,1879.9137950536435,62607.3875,67008.2674247934,58206.50757520659,14.05866016943578,0.6759368504382334,0.0,0.0,63768.28463541666,66394.23229166667,61142.33697916666,8.235904952637114,0.573812737643622,0.0,0.0,58206.91796875,68789.625,63498.271484375,16.90328802052314,0.5621457175307741,2785.1429861059964,4.188335496880667,1985.046402435757,2069.9381892283086,-84.89178679255156,63606.0849609375,62643.258112980766,63854.34571190244,61869.29930946668,1.0547140688387038,0.9307113326996053,0.12400273613909851,0.50075877489876,24.857784955909395,-1602.981249999997,115.91548975266026,145.11471256044643,-29.19922280778617,64476.703125,63498.271484375,63987.4873046875,54707.62890625,91.67076683661185,31.12366058605603,25.153550790339906,20.241725616961105,61.61663401583601,54968.7587890625,51272.369140625,84.0,36.0,48.0,61184.248153264365,,0.0,0.0,57.058404335944374,0.18619736105414553,0.3146452464873575,0.5365759304187809,20.195848733020032,60.26649597408272,49.04927761076585,56.99156969946244,-50.95072238923415,4112.335500919122,4.626602460890172,3.2084514041555066,3.4134018724424946,-0.20495046828698804,1.2107183400181718,-0.3977573045495848,1.6084756445677566,62893.63542784155,-1.222509636324598,-1.2300437518714347,121.21425850203798,259462421.22197852,1519.152497444134,62767.81528988891,58364.54671263173,57118.690390625,45788.8538671875,1638243762059.3743,61125.67578125
2021-11-13,64158.12109375,64915.67578125,63303.734375,64469.52734375,64469.52734375,30474228777,1715132252539.995,-15632633421,0.09996439039842485,1661775869135.358,1123.1765333323574,1858.8518708989147,-292187219.2289071,63572.2242353058,36.45493227517931,1889.1025703551877,62784.3220703125,67185.8977739617,58382.7463666633,14.021257404738243,0.6914320446698616,0.0,0.0,63935.541796875,66489.413671875,61381.669921875,7.988895700966199,0.604544310171199,0.0,0.0,58206.91796875,68789.625,63498.271484375,16.855652306635356,0.5917776384158561,2667.8228281203965,4.034932007839764,1887.0802463913205,2033.3666006609112,-146.28635426959067,63894.845052083336,62737.23692908654,63948.98903987899,62061.908793487666,1.0648593996421312,0.9296582059185939,0.13520119372353723,0.4881687241797875,24.818210159836376,442.0802734375029,105.7956285848545,136.72713969192014,-30.931511107065646,64476.703125,63498.271484375,63987.4873046875,54809.646484375,83.06181038993574,29.673407968984623,24.075686258194793,19.37433960479162,63.49283822154274,55152.0458984375,51272.369140625,80.0,32.0,48.0,61792.678301003216,,0.0,0.0,57.823657551624834,0.24262225147961686,0.26749761583989,0.37509878018090825,19.546789728926214,59.57130737695386,52.497383145697256,53.1089202696645,-47.502616854302744,3574.3508386948524,5.6801160879260255,3.040641648117238,3.3388498275774436,-0.2982081794602056,-0.29479275844032826,-0.3771643953277335,0.08237163688740523,62924.38902559763,0.48878705639170406,0.4875963708276032,122.29552516448882,275306958.0197372,1522.0427323887518,62929.88310454234,58603.95771777363,57551.2859375,45836.03591796875,1664761237812.3982,61527.48046875
2021-11-14,64455.37109375,65495.1796875,63647.80859375,65466.83984375,65466.83984375,25122092191,1739483567089.4321,9489458770,0.11117901385050688,5003604540435.548,3395.7990400896388,2299.7940720043925,537580737.8066771,63791.887752445735,42.108081296247576,1918.3260761698307,62905.6728515625,67459.91139141802,58351.43431170698,14.479579768909181,0.7811849851269266,0.0,0.0,64243.36328125,66749.609765625,61737.116796875,7.8023514223654375,0.7440854421398025,0.0,0.0,58206.91796875,68789.625,63498.271484375,16.823136215746143,0.6860174673230539,2585.7776546833566,3.6589303368048514,1868.3786398449229,2000.3690084977136,-131.99036865279072,64081.548177083336,62783.577223557695,64182.504548166835,62314.12590832191,1.0987082715484402,0.9147383112306314,0.18396996031780877,0.4766474656788629,24.71246482078907,64.3740234375,101.11305327190965,129.4922036351945,-28.37915036328485,64476.703125,63498.271484375,63987.4873046875,54809.646484375,71.55840836038581,28.56102291858529,24.442042822327036,18.40114582663494,78.59678089781303,56017.427734375,52111.072265625,76.0,28.000000000000004,48.0,62333.9140625,,0.0,0.0,60.24984935232765,0.421514157714999,0.2834445900829205,0.2885291508033893,19.664340213548215,60.07857783630585,63.46355968639841,55.00340681428718,-36.53644031360159,2749.9071231617636,3.5435157101287604,2.998322792160686,3.270744420494092,-0.2724216283334062,-2.7283770213668292,-0.8474069205355528,-1.8809701008312765,63116.54582704469,1.5469517787564335,1.5351084638069779,125.73432974511682,220986714.6780747,1525.1386960120415,63171.49803208593,58873.09035016486,58006.290859375,45889.2466015625,1689487992114.3982,63326.98828125
2021-11-15,65521.2890625,66281.5703125,63548.14453125,63557.87109375,63557.87109375,30558763548,1709142282812.7634,-21069304778,0.1069247960356265,-4044871058451.119,3071.322057350619,2617.7469928702853,-502446214.66622543,64041.22479417363,42.431502700366735,1918.3260761698307,63065.3767578125,67473.54068045788,58657.21283516711,13.979664117678656,0.5558616177369774,0.0,0.0,64539.224348958334,67149.12747395833,61929.32122395832,8.087804436224614,0.3119943139252869,0.0,0.0,58206.91796875,68789.625,63498.271484375,16.7805340668785,0.5056317924325985,2600.5424673400207,3.4381671078675105,1680.1519123245816,1936.3255892630873,-256.17367693850565,64130.533528645836,62689.924729567305,64086.407093641166,62406.255181316585,1.1064369013109918,0.8932965690843868,0.213140332226605,0.45913850901886377,24.55948679262678,-1613.146289062497,97.78678820114227,122.87050174188799,-25.08371354074572,65111.056640625,63498.271484375,64304.6640625,54809.646484375,50.76251296467006,27.841053283336272,24.762739516158938,17.037457778717496,55.70368558227221,57265.35546875,53359.0,72.0,24.0,48.0,62850.3709375,,0.0,0.0,53.86283799753897,0.0,0.22137880306487193,0.25744033632922747,17.897556684041355,48.59053942508565,39.34791705159278,51.76961996122949,-60.65208294840722,2272.4597311580874,0.9334981438347548,2.692281258413967,3.155051788078067,-0.46277052966410004,-3.4013224796865895,-1.3581900323657603,-2.043132447320829,63130.30250601061,-2.915932332393234,-2.9592905846715922,119.15206943876781,76749783.76913606,1528.2104724195242,63208.29546653013,59056.807242070165,58413.2775,45939.26041015625,1728582544965.1934,67566.828125
2021-11-16,63721.1953125,63721.1953125,59016.3359375,60161.24609375,60161.24609375,46844335592,1685096739408.708,-67913640370,0.12359943249685476,-26197409675840.53,-35615.540330103824,-872.4904636876576,-3394502239.6558356,63849.62658292715,34.20816452583887,1918.3260761698307,63149.3197265625,67259.03491426863,59039.604538856365,13.015865271395674,0.13646220037935122,0.0,0.0,64526.45208333334,67464.15091145833,61588.753255208336,9.105409435284237,-0.24296349710726642,0.0,1.0,58206.91796875,68789.625,63498.271484375,16.758228080798464,0.18467185373543882,2810.9741581060184,4.375669920558146,1242.5779587137804,1797.5760631532262,-554.9981044394458,64022.951497395836,62611.11989182692,63482.536170580985,62239.958211867204,0.9549741750794376,1.0144906002501108,-0.05951642517067324,0.4265381459096883,24.55190661545723,-2023.6439453124985,89.3335222591439,116.20565366154909,-26.872131402405188,63902.98046875,63498.271484375,63700.6259765625,54809.646484375,32.842468076341795,26.567123755951595,21.771915548048575,26.613366139398074,-81.1020510772593,57265.35546875,53359.0,68.0,20.0,48.0,,68789.625,0.0,1.0,44.76890654709555,0.0,0.140504719238333,0.21510937079537515,13.268099122165875,45.061194158990176,11.71468631418063,38.17538768405728,-88.28531368581937,1413.2345473345558,-2.100793356323328,1.9964312226624532,2.9233276749949444,-0.9268964523324912,-0.14158071845452272,-1.1148681695835128,0.9732874511289901,63090.54351280152,-5.344145330150951,-5.4922454251583375,107.44026435392672,-128405790.48549485,1531.2582505738233,62918.10028817011,59100.11856958702,58771.7878125,45951.31576171875,1709481636839.801,66971.828125
2021-11-17,60139.62109375,60823.609375,58515.41015625,60368.01171875,60368.01171875,39178392930,1708808890214.0652,-28735247440,0.14343358611055046,-21297673307768.023,-10011.184108734535,-1538.0675157498893,-2368778822.55694,63630.828443923616,34.11334843979927,1924.9190893776183,63136.6134765625,67278.94581291305,58994.28114021196,13.121807167843286,0.16581607497822284,0.0,0.0,64247.13763020834,67226.20638020833,61268.06888020834,9.273778910266246,-0.15106350960486228,0.0,1.0,58515.41015625,68789.625,63652.517578125,16.272990073444436,0.18031563391211083,2760.6966641704166,5.219482169771079,902.0830539336457,1618.47746130931,-716.3944073756643,63959.812825520836,62598.64858774038,63003.37856260699,62101.29550867334,0.9277003664759228,1.0729591282556374,-0.14525876177971464,0.3852735616111559,24.581637469146706,-1609.133007812503,77.10487231655819,108.84071624556391,-31.735843929005725,63652.517578125,63498.271484375,63575.39453125,54809.646484375,16.421234038170898,25.563052024543744,20.465939604539628,26.31876164634146,-120.44087179644079,57889.6484375,53359.0,64.0,16.0,48.0,,68594.15921875,0.0,0.0,45.37352450843738,0.025919721276968673,0.008639907092322891,0.12350780979850927,9.779522431652211,49.605573677834016,18.031563391211083,23.031388918994836,-81.96843660878892,510.26329273897136,-1.2395185048120314,1.452599412853886,2.6291820225667326,-1.1765826097128467,0.6342454438098338,-0.7650454469048434,1.3992908907146773,62994.710775160034,0.3436857419438999,0.34309649222326044,108.15320696556192,-246737391.17850426,1534.333725876978,62675.234710130106,59149.839869554206,59158.4571875,45964.01556640625,1691956584009.2688,64995.23046875
2021-11-18,60360.13671875,60948.5,56550.79296875,56942.13671875,56942.13671875,41388338699,1674786693714.9165,-70123586139,0.07057063975124828,-38511044955292.11,-9773.983075671413,-2038.2009441430685,-2214131044.3895206,63298.31986244702,33.69348841971352,1924.9190893776183,62872.3220703125,67810.81347843891,57933.830662186076,15.709588084255948,-0.1004045427520859,0.0,1.0,63442.3640625,66428.2359375,60456.4921875,9.412864476672015,-0.5884973662424821,0.0,1.0,56550.79296875,68789.625,62670.208984375,19.466168304652165,0.03197557977760975,2924.397700878375,6.659014345328744,351.7442190895672,1365.1308128653613,-1013.3865937757942,63577.700846354164,62427.437800480766,62070.87981739822,61719.135598308654,0.8912406152365496,1.055881144985956,-0.16464052974940635,0.32837952300329165,24.75760864129784,454.6662109375029,55.92912346935811,99.96798471519458,-44.038861245836465,62670.208984375,62670.208984375,62670.208984375,54809.646484375,8.210617019085449,25.287899174663416,18.223098777935487,28.330256926795965,-166.70754342703998,57889.6484375,53359.0,60.0,100.0,-40.0,,68191.00925625,0.0,0.0,37.95890403997059,0.0,0.008639907092322891,0.052594844474326254,4.061330141938169,43.6452120275908,3.1975579777609755,10.981269227717567,-96.80244202223902,-530.4840073529413,-7.45251343800582,0.5699111234785446,2.217327842749095,-1.6474167192705504,1.7046102867804434,-0.27111430016778604,1.9757245869482294,61276.107768675574,-5.674983989800575,-5.842375040330872,96.34054579600982,-433633220.79565734,1537.3851740293267,62129.22537761772,59063.26327540503,59466.01265625,45965.570859375,1695559148992.341,64949.9609375
2021-11-19,56896.12890625,58351.11328125,55705.1796875,58119.578125,58119.578125,38702407772,1706715713030.0723,-31421178367,0.09769480737516706,-26499493185632.582,-11769.228179482954,-2772.551801980159,-1548498710.1467295,62957.96565846519,33.338076226475835,1964.7222925961576,62683.859375,68029.03375088285,57338.68499911715,17.05438825617253,0.07304655292502724,0.0,0.0,62452.085546875,65487.7234375,59416.44765625,9.721494051136288,-0.21360741596603763,0.0,1.0,55705.1796875,68789.625,62247.40234375,20.87370727163367,0.18452432486331277,2896.5512901655375,7.584071369542525,10.485537940061477,1094.2017578803013,-1083.7162199402399,63143.75,62319.3125,61462.98724933696,61452.5017113969,0.8716418395177319,1.10473336918755,-0.23309152966981816,0.26681094794264587,24.856420815214673,4882.96875,40.85620513058241,90.04540986647866,-49.189204735896254,60993.375,62247.40234375,61620.388671875,54809.646484375,4.105308509542724,25.29232537588481,17.014912718928883,28.570839925671642,-169.01048084776966,58463.7294921875,53359.0,56.00000000000001,96.0,-39.99999999999999,,67492.596279,0.0,0.0,41.49736426323697,0.11741419070397692,0.047777970660315194,0.021685928281653655,0.5417616152592062,47.4751297577972,18.452432486331276,13.22718461843445,-81.54756751366872,-1915.2667049632364,-8.223050389073725,0.017062833323377692,1.7772748408639516,-1.7602120075405738,1.9320409009452935,0.16951674005482986,1.7625241608904636,60668.39779135012,2.0677857806173483,2.0466973046305625,100.40044768356617,-638878283.5410267,1540.72374526813,61747.35421070174,59026.25601460483,59752.586328125,45970.16728515625,1701527159948.9136,64155.94140625
2021-11-20,58115.08203125,59859.87890625,57469.7265625,59697.1953125,59697.1953125,30624264863,1733171151184.6892,-796913504,0.13191360300270535,-15811941787339.195,12773.719758990403,-1574.3604575607085,1631558130.651256,62827.63393512054,38.92736333479907,2018.053368929811,62602.7712890625,68075.98138558917,57129.56119253582,17.485520157740737,0.23456381855262737,0.0,0.0,61786.546614583334,64503.048567708334,59070.04466145833,8.793182665055548,0.11543349901151603,0.0,0.0,55705.1796875,68789.625,62247.40234375,20.900744556632784,0.30509628262088395,2845.9113955239836,8.166528483105818,-131.15206382026372,849.1309935401883,-980.2830573604521,62487.947265625,62190.74984975962,61191.32695136205,61322.47901518231,0.9340935202549543,1.0424902840051273,-0.10839676375017304,0.20935889851162515,24.87755523919489,4369.056835937503,31.44940681588404,79.47600997801037,-48.02660316212633,60993.375,62247.40234375,61620.388671875,55117.103515625,2.052654254771362,24.562338297625935,19.808659908234798,26.83974343121457,-107.19347194021005,58617.4580078125,53359.0,52.0,92.0,-40.0,,66549.60295168,0.0,0.0,45.94583774522369,0.2650246994561205,0.1274796300533658,0.06129916926866796,-0.9631506606199787,49.76370877496542,30.509628262088395,17.386539575393552,-69.4903717379116,-3114.0954848345573,-11.647184026370189,-0.21387273627309308,1.3790453254365427,-1.5929180617096357,0.33748221230715036,0.20310983450529396,0.1343723778018564,60583.89893845217,2.7144333086984274,2.6782459618040377,105.84018418626964,-792632768.6194477,1544.4528829529868,61552.10098230158,59052.56735962033,59984.19140625,46001.98556640625,1715132252539.995,64469.52734375
