Date,XOP_Open,XOP_High,XOP_Low,XOP_Close,XOP_Adj Close,XOP_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,XOP_Close_7d_ago
2021-08-12,83.0999984741211,83.91999816894531,81.66000366210938,83.05000305175781,79.58683776855469,6894300.0,62396433.803043626,525410600.0,0.034815349452846166,-699365.5258881965,20.160138303088672,0.1323541578572845,3754.0127132708985,81.92802047034334,43.72542577386206,1479.871205860383,82.4020004272461,84.79660909626922,80.00739175822297,5.8120158651666785,0.6353044931504547,0.0,0.0,81.84733276367187,84.30633392333984,79.3883316040039,6.008750869788646,0.7445444735472063,0.0,0.0,78.87999725341797,85.55000305175781,82.21500015258789,8.094470721288966,0.6251877321272724,2.7261296233923593,3.195273721145058,-1.1690845699924068,-1.6942303120918913,0.5251457420994845,81.96666653951009,82.31307719304012,82.42794027591096,83.59702484590336,0.8966833297758539,0.958673290423701,-0.06198996064784712,-0.3046700250485605,23.665239859650377,0.39800262451171875,-58.67626656933187,-77.97996860002301,19.30370203069114,81.39999771118164,82.19499969482422,81.79749870300293,88.81999969482422,99.52714292051407,19.74473409228506,15.90461322980814,16.10851469520088,54.97456334230265,89.62750053405762,91.11999893188477,12.0,4.0,8.0,79.64142923497975,,0.0,0.0,47.890703409899395,0.9467114902531777,0.9822371634177257,0.9118363980767542,-12.785455517118255,55.62897024266239,65.98110759016146,67.03594386600271,-34.01889240983854,-1.969176819745229,0.30193235602144414,-1.3984762880585904,-2.008641590678828,0.6101653026202376,-4.348933764025714,-1.8809626593527229,-2.4679711046729915,82.57877785471295,-0.3001200370240875,-0.30057130032101753,41.965817182491996,-45027.14638529791,,82.95905241317311,85.77175329779826,87.86640060424804,84.32024997711181,52504893.09834543,77.83314514160156
2021-08-13,82.73999786376953,82.83999633789062,80.16000366210938,80.2300033569336,76.88443756103516,5915800.0,56789667.628683016,519494800.0,-0.0028434059036905536,-2982678.192852899,-58.43999130065905,-2.137526587599967,-221564.78897713305,81.81678926842187,45.43955984468628,1429.6215225905992,82.30450057983398,84.87933712622456,79.72966403344341,6.2568547971274615,0.09715943409913938,0.0,0.0,81.76533279418945,84.12133331298827,79.40933227539061,5.762834781652734,0.17416615043051634,0.0,0.0,78.87999725341797,85.55000305175781,82.21500015258789,8.104059621709325,0.2023995397202863,2.742516600017967,3.2866124488007444,-1.2578197121905959,-1.6069481921116324,0.34912847992103657,81.75249989827473,82.23269271850586,82.08979613452982,83.34761584672042,0.8912522448489427,0.9500133783158495,-0.05876113346690681,-0.2880545564945686,23.535111549643872,-1.1544990539550781,-59.098721521187926,-73.86304585615622,14.764324334968293,81.79499816894531,81.60499954223633,81.69999885559082,88.81999969482422,99.62180943255248,19.181060657355655,14.747194487173054,18.713378606403662,-118.05381583601189,89.62750053405762,91.11999893188477,8.0,64.0,-56.0,79.75960071131531,,0.0,0.0,40.563479595876146,0.4065733447065869,0.7844282783199213,0.8811004857146384,-13.669878883641202,49.85730139019755,21.360857099743473,52.42625622453598,-78.63914290025653,-1.78967668869916,-3.103864251330675,-1.5091250054515974,-1.9087382736333818,0.39961326818178433,-5.218566313996591,-2.548483390281497,-2.6700829237150945,82.50413326547346,-3.3955443602654123,-3.4545321198394596,37.14530488364718,-63490.87880005899,,82.69914297924554,85.55442977070553,87.49940063476562,84.38220001220704,51724412.61118356,78.70519256591797
2021-08-14,82.73999786376953,82.83999633789062,80.16000366210938,80.2300033569336,76.88443756103516,5915800.0,51182901.454322405,525410600.0,-0.04017359105364315,-2556581.308159628,0.0,-2.137526587599967,-200873.6132645815,81.69940266179302,45.43955984468628,1429.6215225905992,82.20700073242188,84.93635341053682,79.47764805430693,6.640195248087945,0.13782669214194201,0.0,0.0,81.86999969482422,84.1709991455078,79.56900024414061,5.621105311495601,0.14363391364491793,0.0,0.0,78.87999725341797,85.55000305175781,82.21500015258789,8.113671267548433,0.2023995397202863,2.7362642075942953,3.37548050271126,-1.3130074194719015,-1.5481600375836861,0.23515261811178467,81.67583338419597,82.28153903667743,81.80367416874579,83.11668158821769,0.8938763915379841,0.9512195846196636,-0.057343193081679456,-0.27558017951836317,23.48334627021192,0.6129989624023438,-55.03861920097645,-69.55086772710031,14.512248526123862,81.82999801635742,81.98999786376953,81.90999794006348,88.81999969482422,97.97317582175273,18.65764961063549,13.748048403427152,17.445517186083656,-103.22219920213061,87.32750129699707,88.81999969482422,4.0,60.0,-56.0,79.87540875812417,,0.0,0.0,40.563479595876146,0.4065733447065869,0.586619393222117,0.7844282783199211,-14.380943405536037,45.095426343559346,21.360857099743473,36.2342739298828,-78.63914290025653,-1.284176344030044,-1.1337007414003846,-1.579715881797221,-1.8429337952661498,0.26321791346892875,-5.868428552195599,-3.2124724226643173,-2.655956129531282,82.46413119344781,0.0,0.0,37.14530488364718,-68635.00113147215,,82.46398682473964,85.34562873487133,87.1090007019043,84.45305004119874,50943932.124021694,78.70519256591797
2021-08-15,82.73999786376953,82.83999633789062,80.16000366210938,80.2300033569336,76.88443756103516,5915800.0,45576135.279961795,531326400.0,-0.10008579015350058,-2191355.406993967,0.0,-2.137526587599967,0.0,81.57533516112085,45.43955984468628,1429.6215225905992,81.98350105285644,84.58892910071893,79.37807300499395,6.355981421634375,0.16349143716299758,0.0,0.0,81.8543332417806,84.10933202107746,79.59933446248371,5.509784735857737,0.13983796803795384,0.0,0.0,78.87999725341797,85.19999694824219,82.03999710083008,7.708867776639089,0.21360857099743474,2.7306370544129908,3.4620681477630826,-1.3412826041570156,-1.5067845508983522,0.16550194674133656,81.4600003560384,82.25730837308444,81.56157096692853,82.90285357108554,0.8963768778471303,0.9523689496156404,-0.05599207176851018,-0.2659144180240513,23.48236778212584,-2.883502578735346,-52.03764397259402,-65.57855756956455,13.540913596970533,81.82999801635742,82.32499694824219,82.0774974822998,88.81999969482422,94.75054135568385,18.171625067252485,12.813158510157832,16.259193336943,-89.3690626269323,87.32750129699707,88.81999969482422,20.0,56.00000000000001,-36.00000000000001,79.98890064399684,,0.0,0.0,40.563479595876146,0.4065733447065869,0.4065733447065869,0.5925403387495417,-14.9636126052515,40.72006090852847,21.360857099743473,21.360857099743473,-78.63914290025653,-1.1114115546731398,-3.127259535660787,-1.6178967868783007,-1.79792639358858,0.18002960671027934,-6.3337160842019085,-3.836721154971836,-2.4969949292300724,82.42017763895396,0.0,0.0,37.14530488364718,-69972.9663851293,,82.25122649447239,85.1450159749522,86.71860076904296,84.52000007629394,50163451.63685983,78.70519256591797
2021-08-16,78.8499984741211,79.02999877929688,77.36000061035156,77.87999725341797,74.63243103027344,7350600.0,42803129.90922764,523975800.0,-0.10605977646537955,-4346012.4723522505,-75.08699232725564,-9.423212312252293,-215305.42367862325,81.25476669126533,45.45012698907004,1429.6215225905992,81.77350082397462,84.93225708782744,78.61474456012179,7.725623171380058,-0.1163032607345956,0.0,1.0,81.44133326212565,83.67233149210611,79.21033503214518,5.478786116626585,-0.2981485509154486,0.0,1.0,77.36000061035156,85.19999694824219,81.27999877929688,9.58745346462172,0.06632613341326037,2.7445736236298948,3.704197456518813,-1.5356151291433804,-1.512550666547358,-0.02306446259602235,81.35833358764648,81.9930774982159,80.99517501100382,82.5307901401472,0.8690164080157211,1.0644394932973897,-0.19542308528166863,-0.2634866006090658,23.46581791142616,-0.5534996032714901,-52.488682169470934,-62.225254039171645,9.736571869700711,80.63999938964844,81.45500183105469,81.04750061035156,88.77999877929688,79.69148457620986,19.03210084833672,11.88136607957903,22.171583895232672,-255.30481392654616,87.125,88.81999969482422,16.0,100.0,-84.0,,85.55000305175781,0.0,1.0,34.991331070926876,0.0,0.2710488964710578,0.42141387813325376,-17.157141180176605,39.15799005159869,7.926781045599606,16.882831748362182,-92.07321895440039,-1.4897643818574835,-1.542353026849007,-1.8606572486895148,-1.8104725646087672,-0.05018468408074761,-4.909565349994646,-4.051289993976399,-0.8582753560182477,81.89719432937854,-2.929086383133661,-2.972840636978802,33.128200433193115,-46101.299552056764,,81.8349189477053,84.86011327999007,86.28120071411132,84.57565006256104,51075451.563123256,77.40190887451172
2021-08-17,77.30000305175781,79.0999984741211,76.63999938964844,77.33999633789062,74.11493682861328,6226500.0,40120152.364777096,517749300.0,-0.1434116230044642,-4205484.362092073,-12.840304814646581,-4.700674984202297,-258478.45679507527,80.97562605349742,46.46933170597903,1419.7088754631927,81.44500045776367,84.98962380900713,77.90037710652021,8.70433625470149,-0.07904658874870342,0.0,1.0,80.98866653442383,83.27466430664063,78.70266876220703,5.645228820368713,-0.2980476273594473,0.0,1.0,76.63999938964844,85.19999694824219,80.91999816894531,10.510157174144599,0.08177536774405157,2.7161161697141707,4.1239823888086855,-1.713447065010726,-1.5527299462400317,-0.1607171187706944,81.03499984741211,81.7742312504695,80.43283983052487,82.1462868955356,0.8803371790160716,1.0127819862446796,-0.13244480722860807,-0.2668236865188448,23.505813659553972,0.6849967956542997,-53.2785263126836,-59.576319038117504,6.297792725433901,80.27999877929688,81.09500122070312,80.6875,88.41999816894531,41.77878358386298,20.103006230046798,11.13397076252989,22.618004963929707,-220.88367492583558,87.125,88.81999969482422,12.0,100.0,-88.0,,85.38620300292969,0.0,0.0,33.84095386772998,0.0,0.1355244482355288,0.2710488964710577,-19.320206553790477,32.81327226956698,9.615344307925769,12.967660817756277,-90.38465569207423,-2.109941280589382,-4.777154425631158,-2.0858484659077714,-1.865547744868568,-0.2203007210392034,-5.079850394493807,-4.257002074079881,-0.8228483204139261,81.31528296465116,-0.6933756222027188,-0.6957906408781689,32.20512194511218,-32918.40789797847,,81.4068310801039,84.56520673324108,85.92000061035156,84.64075004577637,54222675.191565156,79.53892517089844
2021-08-18,77.3499984741211,78.5,75.05000305175781,75.16999816894531,72.0354232788086,9852200.0,30953295.517997585,507897100.0,-0.19669897962158572,-6658880.304662207,-38.344102931866246,-5.9567843243515926,-319605.1118907928,80.61886612332981,49.98065357248439,1419.7088754631927,81.01400032043458,85.3263819761119,76.70161866475725,10.646015845707089,-0.17758406121076156,0.0,1.0,80.39066670735677,82.83066380818684,77.95066960652669,6.070349210343807,-0.5698103978556783,0.0,1.0,75.05000305175781,85.19999694824219,80.125,12.528691159970027,0.011822186142305206,2.7895042475669722,4.548502286566738,-2.0063528850504753,-1.6434545340021205,-0.3628983510483548,80.45499992370605,81.5046157836914,79.62317188258955,81.62952476764002,0.8737597762155881,1.0165377891700003,-0.14277801295441217,-0.27847768075368207,23.646966268865455,1.1159969329833928,-57.390934425531114,-57.865861583385595,0.4749271578544807,79.48500061035156,80.30000305175781,79.89250183105469,87.625,20.88939179193149,21.638558763284596,10.167951248987876,24.654241854730994,-241.8016653390224,85.70750045776367,88.81999969482422,8.0,100.0,-92.0,,85.03635485839844,0.0,0.0,29.625918850509365,0.0,0.0,0.1355244482355287,-22.58784010352096,24.946694130634,1.3528205551656276,6.298315302896996,-98.64717944483438,-2.776264549704166,-8.474369070045238,-2.4578764739370915,-1.9840134906822728,-0.4738629832548187,-0.9300808589787907,-3.5916178310596627,2.661536972080872,80.26616415345376,-2.8057903694031827,-2.8459047997841047,28.495723365718483,-84731.4078100513,,80.81284699332689,84.19676718170008,85.5256005859375,84.69500003814697,60810117.79883057,79.826416015625
2021-08-19,73.69000244140625,74.48999786376953,71.4800033569336,72.87999725341797,69.84092712402344,10789600.0,30200507.287057165,497107500.0,-0.21196126141636737,-9237353.672306724,-105.73035086231629,-15.372660027291346,-605129.6240721592,79.67833783109002,36.47296929249593,1419.7088754631927,80.51800003051758,86.01409049751499,75.02190956352018,13.651830559413538,-0.19485781056223891,0.0,1.0,79.6176668802897,82.17966334025066,77.05567042032878,6.435748648131236,-0.8149256316643151,0.0,1.0,71.4800033569336,85.19999694824219,78.34000015258789,17.039660182951017,0.10204041912754608,2.879553304011447,5.537139859182523,-2.3956512172598536,-1.7938938706536671,-0.6017573466061865,79.68416659037273,81.1469233586238,78.58576040117853,80.98141161843839,0.7813020431256626,1.1434084721658504,-0.36210642904018775,-0.30011523932219253,23.819173346952084,1.611997222900385,-60.58120343212807,-56.908840376684175,-3.6723630554438955,77.70000076293945,78.5150032043457,78.10750198364258,85.84000015258789,10.444695895965745,23.97094969383493,9.244119077742877,31.204491700456195,-277.8750354514708,85.50749969482422,88.81999969482422,4.0,100.0,-96.0,,84.43717375,0.0,0.0,25.952290211654486,0.0,0.0,0.045174816078509455,-26.699377422453612,23.819914485269155,11.25397492234144,7.407379928477607,-88.74602507765856,-4.140735065235816,-11.262632788673383,-2.958272978183546,-2.1788653881825275,-0.7794075900010187,3.138570527479598,-2.2455801593518108,5.384150686831409,78.89164464055872,-3.0464293884649885,-3.0937975565187514,24.581191886184573,-140313.78395698898,,80.05733749428794,83.75297228255177,85.04940048217773,84.73780002593995,62396433.803043626,79.58683776855469
2021-08-20,72.33000183105469,73.5199966430664,71.72000122070312,73.16999816894531,70.11883544921875,12763000.0,38000127.41429883,509870500.0,-0.16813531229062617,-7388977.192709266,-5.14770312932029,-18.27317740034241,-277911.57075935334,78.6713820042268,26.163630808730034,1419.7088754631927,80.03649978637695,86.28444018259825,73.78855939015565,15.612727725219088,-0.049501210157545925,0.0,1.0,78.6433334350586,81.14332962036133,76.14333724975586,6.357808287379271,-0.5946687235545709,0.0,1.0,71.4800033569336,85.19999694824219,78.34000015258789,17.14217091942829,0.12317752196927444,2.7715975158466306,6.36911633905061,-2.6502221883532258,-1.965159534193579,-0.6850626541596467,78.9375,80.80038481492262,77.75256621160419,80.40278839995742,0.7437605443742814,1.1849693237255667,-0.44120877935128533,-0.326421610251717,23.877157733271638,0.733496856689456,-66.44863935241287,-57.2265818840352,-9.22205746837767,77.70000076293945,78.5150032043457,78.10750198364258,85.84000015258789,5.222347947982873,26.136741272203093,8.822998780385678,29.782956050248526,-210.08053918753475,85.50749969482422,88.81999969482422,8.0,96.0,-88.0,,83.40060011855469,0.0,0.0,27.183693937002204,0.05433950904774514,0.018113169682581566,0.006037723227527041,-29.619793600915788,28.87139123773901,13.58517296470177,8.730656147402941,-86.41482703529823,-5.567470572976504,-10.909532916244888,-3.2961819373351853,-2.402328698013059,-0.8938532393221261,7.959788636888167,-0.20450640010381527,8.164295036991982,76.81719709437571,0.3979156510104609,0.39712606059332245,25.076919946915055,-163473.08152026843,,79.40140041568387,83.33795368986132,84.53320037841797,84.77565002441406,56789667.628683016,76.88443756103516
2021-08-21,72.33000183105469,73.5199966430664,71.72000122070312,73.16999816894531,70.11883544921875,12763000.0,45799747.5415405,522633500.0,-0.12657258114787506,-6333409.022322229,0.0,-18.27317740034241,50785.97453846506,77.79907269094102,26.163630808730034,1419.7088754631927,79.55499954223633,86.3381970247801,72.77180205969256,17.05285028363936,0.0293516523938371,0.0,0.0,77.66866658528646,80.1176617940267,75.21967137654623,6.306263043800402,-0.41847227799503756,0.0,1.0,71.4800033569336,85.19999694824219,78.34000015258789,17.245922531901403,0.12317752196927444,2.6744373064982954,7.104320379921997,-2.819470417120371,-2.1360217107789374,-0.6834487063414336,78.30416679382324,80.35692332341121,77.04755574350281,79.86702616062318,0.7429764422378017,1.1855353366432975,-0.4425588944054958,-0.3542533000629129,23.889985890957952,3.445000457763669,-74.33993920165433,-58.966989954293254,-15.372949247361078,77.15999984741211,78.34000015258789,77.75,85.84000015258789,2.6111739739914364,28.147833452116384,8.410387286821239,28.390142758017756,-166.05178113011536,85.50749969482422,88.81999969482422,4.0,92.0,-88.0,,82.44695237762501,0.0,0.0,27.183693937002204,0.05433950904774514,0.03622633936516328,0.018113169682581465,-31.968675809647447,34.30297581003966,13.58517296470177,12.808106950581655,-86.41482703529823,-6.333206019682038,-9.409432697770832,-3.5302058341950056,-2.6279041252494486,-0.902301708945557,11.244788317367323,2.0853525433904125,9.159435773976911,75.35091940999217,0.0,0.0,25.076919946915055,-150897.46557176762,,78.8079335350421,82.93921033609992,84.05280029296875,84.81175003051757,51182901.454322405,76.88443756103516
2021-08-22,72.33000183105469,73.5199966430664,71.72000122070312,73.16999816894531,70.11883544921875,12763000.0,53599367.668782175,535396500.0,-0.036891671658576604,-5428636.304847625,0.0,-18.27317740034241,0.0,77.03609568206517,26.163630808730034,1419.7088754631927,79.15599937438965,86.4374694040775,71.8745293447018,18.397771709629176,0.0889565444176558,0.0,0.0,76.66133295694986,79.06432825724285,74.2583376566569,6.269119535509262,-0.2264547682592021,0.0,1.0,71.4800033569336,83.91999816894531,77.70000076293945,15.715795278098135,0.1358517296470177,2.586993118084794,7.770269826768478,-2.919941588751371,-2.2928056863734243,-0.6271359023779466,77.48499997456868,80.01423087486855,76.45100842434012,79.37095001309149,0.7421875266092418,1.1861048242342498,-0.443917297625008,-0.3813803568134253,23.853072622484405,4.144003677368161,-81.18030448833397,-61.42049917286504,-19.75980531546893,77.15999984741211,78.34000015258789,77.75,85.05500030517578,1.3055869869957182,30.0152761906073,8.007126073800421,27.028892316629406,-136.97699497111913,84.81999969482422,88.81999969482422,4.0,88.0,-84.0,,81.5695964559697,0.0,0.0,27.183693937002204,0.05433950904774514,0.05433950904774514,0.03622633936516318,-33.89402846873253,40.212145373689175,13.58517296470177,13.58517296470177,-86.41482703529823,-7.196441246481513,-11.84337570006589,-3.6788542763690675,-2.8380941554733727,-0.8407601208956947,13.414123315863897,4.351106697885109,9.063016617978787,74.47628124217384,0.0,0.0,25.076919946915055,-155438.81599074276,,78.27098730969954,82.55610397660367,83.57240020751954,84.82980003356934,45576135.279961795,76.88443756103516
2021-08-23,75.69999694824219,77.08999633789062,75.4000015258789,76.87000274658203,73.66454315185547,7047900.0,58812359.27597098,542444400.0,-0.03957046566207089,-927793.652337132,86.92278825667901,-8.617548632571326,356392.82377067895,76.81184040524906,34.72817773610062,1491.4996294549667,78.85849952697754,86.00174512007051,71.71525393388457,18.116615547951838,0.36081279479469053,0.0,0.0,76.19899953206382,78.50299504597982,73.89500401814779,6.047311718171613,0.6456173005688173,0.0,0.0,71.4800033569336,83.91999816894531,77.70000076293945,15.775084343008567,0.43327987439705373,2.720293623170846,7.977021513830737,-2.6702255707162976,-2.368289663241999,-0.30193590747429866,76.94916661580403,79.74346160888672,76.51546908930041,79.18569466001671,0.849611976425414,1.0947283018344047,-0.24511632540899075,-0.39753866168055935,23.83154183050686,4.191503524780273,-81.54391780395194,-64.36553235097342,-17.178385452978517,77.15999984741211,78.34000015258789,77.75,85.05500030517578,1.8151562469858171,29.256530363330437,16.403710955125106,24.296668162540634,-52.650005167166505,85.01249885559082,88.81999969482422,52.0,84.0,-32.0,,80.76242900804681,0.0,0.0,42.43769996500237,0.7274698411318181,0.2787162864091027,0.12309404494067022,-31.000097695432434,50.296356666524744,43.327987439705375,23.499444456369634,-56.672012560294625,-7.198324091294239,-7.719087718616949,-3.3721060125580697,-2.9448965268903122,-0.4272094856677575,10.095137390588981,5.499912836425884,4.595224554163097,74.61754778908447,5.056723616547898,4.93302432199858,31.401714096721413,-140661.31486794195,,78.13756020845025,82.33311961464203,83.16600021362305,84.86515003204346,42803129.90922764,74.63243103027344
2021-08-24,78.0,79.58000183105469,77.52999877929688,79.16999816894531,75.86864471435547,6974700.0,62997158.51005534,549419100.0,0.06690752536453189,1496430.879762055,67.8955347873216,-8.96883009047208,565079.9253601278,76.65473437336267,35.641273788609965,1536.126170337398,78.86199951171875,86.00578356053802,71.71821546289948,18.117177076540436,0.5215571086081101,0.0,0.0,75.96733271280925,78.20832926432293,73.72633616129558,5.89989531417577,1.2145627810031276,1.0,0.0,71.4800033569336,83.91999816894531,77.70000076293945,15.77438422692181,0.6181670433324031,2.719264169301027,8.081132017213335,-2.260673778497832,-2.346766486293166,0.08609270779533373,76.62583287556966,79.56576919555664,76.92385817847655,79.18453195697438,0.8612004819688928,1.096731091368431,-0.23553060939953818,-0.3994354392029542,23.869504095746855,1.3680038452148438,-78.10628160658686,-67.2620476436393,-10.844233962947555,75.53000259399414,78.34000015258789,76.93500137329102,85.05500030517578,7.099916641060398,27.31349522092686,21.686533812247045,22.596116439529904,-3.3398571767114773,85.70749855041504,88.81999969482422,48.0,80.0,-32.0,,80.01983495595775,0.0,0.0,49.51727877701779,1.0,0.5939364500598543,0.3089974151722339,-26.08487260954666,55.04958550408934,61.81670433324032,39.57662157921582,-38.18329566675968,-5.918735997817095,-4.671890114675169,-2.8549436646619184,-2.926905954444633,0.0719622897827148,7.265791607804996,5.853088590701707,1.412703017103289,74.67395330498823,2.9920584625783064,2.948169696394398,35.33333020332532,-93884.15548070388,,78.2358876332593,82.20907563637941,82.80560012817382,84.91095001220702,40120152.364777096,74.11493682861328
2021-08-25,79.2699966430664,81.47000122070312,78.2300033569336,80.58999633789062,77.22941589355469,6688500.0,66052376.695576906,556107600.0,0.08864204989761074,2639463.290223293,62.73160888957552,-4.134241080671376,328652.4669128525,76.51177825470336,35.407018052201906,1563.6782279298877,78.83049926757812,85.93787864882535,71.72311988633089,18.03205471811693,0.623779594132468,0.0,0.0,75.86933263142905,78.16632970174155,73.57233556111655,6.055139779523944,1.5275728618624982,1.0,0.0,71.4800033569336,83.91999816894531,77.70000076293945,15.78068758614106,0.7323148537136585,2.7713375387478774,8.118311114994768,-1.8007609958638255,-2.237565388207298,0.43680439234347235,76.65583229064941,79.48076893733098,77.48787943377101,79.28864042963484,0.8852290356952371,1.0397387213478493,-0.15450968565261214,-0.38745418641553386,24.031725335350618,1.3995040893554744,-74.74993987975417,-69.73552072255967,-5.014419157194496,76.47500228881836,78.34000015258789,77.40750122070312,85.05500030517578,23.984609503873166,25.989334028144985,24.71600506054747,20.72817028006191,26.419351547316,85.65250015258789,88.81999969482422,44.0,76.0,-32.0,71.4800033569336,,1.0,0.0,53.33339006215269,1.0,0.9091566137106059,0.5939364500598542,-20.727473527040647,61.96105758117097,73.23148537136584,59.4587257147705,-26.76851462863416,-4.367147086648373,0.4487011914426402,-2.2711462652231016,-2.795754016600327,0.5246077513772254,4.657174445321164,5.613905761625599,-0.9567313163044346,74.71079113947658,1.7936064188293965,1.7777110839976906,37.76067750066774,-48032.71748987176,,78.4600884622718,82.14558233055632,82.55279998779297,84.96384998321533,30953295.517997585,72.0354232788086
2021-08-26,79.9000015258789,80.75,78.70999908447266,79.22000122070312,75.91655731201172,6792500.0,62656139.39720414,549315100.0,0.07093687282061309,933012.558263381,-3.6040590782942887,-5.831683750770158,4495.800161990672,76.31496583115072,26.322860995726074,1563.6782279298877,78.68499946594238,85.63360838157863,71.73639055030614,17.661838883646034,0.5384970402893767,0.0,0.0,76.01633275349936,78.35033009847005,73.68233540852864,6.140778594356121,1.1863050795895373,1.0,0.0,71.4800033569336,83.91999816894531,77.70000076293945,15.809868331251858,0.6221865829313692,2.6982038764258243,8.130618655512516,-1.5291963351044018,-2.095891577586719,0.5666952424823171,76.57166544596355,79.34307655921349,77.75435970868364,79.28355604378804,0.8803576089296308,1.0744150607573673,-0.19405745182773648,-0.3690815004973279,24.188025688428638,1.545003890991211,-71.47345178708574,-71.75717910860435,0.2837273215186116,76.47500228881836,78.34000015258789,77.40750122070312,84.3550033569336,61.99230475193659,24.759755777704672,23.40412743181119,19.62795918978116,18.474072023084045,85.3025016784668,88.81999969482422,40.0,72.0,-32.0,71.67980331420898,,0.0,0.0,49.449589809208554,0.858157624268206,0.9527192080894018,0.8186040906199539,-17.52235356061565,62.41767426800328,68.1338261101414,67.72733860491586,-31.866173889858608,-2.871617552813362,-1.2588833278955396,-1.9287686014737178,-2.622356933575005,0.6935883321012875,2.611052326931031,5.013335074686686,-2.4022827477556548,74.77771190841257,-1.6999567929541826,-1.7145719292383177,35.418805505475426,-30918.599704324075,,78.53246110593193,82.0308536595817,82.31580001831054,85.00989997863769,30200507.287057165,69.84092712402344
2021-08-27,80.44000244140625,84.25,80.41999816894531,83.4000015258789,79.92224884033203,8264400.0,67252276.1955691,557579500.0,0.10397526827863236,5734752.838810716,120.72446900757176,6.965777699817758,320597.00880711636,76.51908759808406,36.204598151942584,1563.6782279298877,78.74849967956543,85.84354609857057,71.65345326056028,18.019508810645313,0.827799253987524,0.0,0.0,76.51599960327148,78.98699722290038,74.04500198364258,6.458773674632239,1.8929600473757782,1.0,0.0,71.4800033569336,84.25,77.8650016784668,16.216177698659205,0.933437846705887,2.9313833667129297,8.070735139962755,-0.965557943098176,-1.8698248506890105,0.9042669075908345,76.83583196004231,79.36615342360277,78.62291998825215,79.58847793135033,0.9419967913587383,0.9317900681784038,0.010206723180334443,-0.3364032485244445,24.306254189009348,-0.8685024261474581,-63.8305689199589,-72.47269405242965,8.642125132470746,77.8650016784668,78.34000015258789,78.10250091552734,82.93500137329102,80.9961523759683,24.82739513435745,29.108565971937296,17.203308262427345,86.97603876510806,84.59250068664551,88.81999969482422,100.0,68.0,32.0,71.87560727233887,,0.0,0.0,59.20973358423252,1.0,0.9527192080894018,0.9381983432964697,-10.979158863417787,65.74408248416482,93.3437846705887,78.23636538403197,-6.656215329411293,-0.9317057441262762,3.9511380235675344,-1.213188099829005,-2.3405231668258053,1.1273350669968003,2.379313561465529,4.486530772042454,-2.107217210576925,75.40834444029079,5.2764456460061115,5.141952005781292,42.56410517244258,-4202.182303731043,,78.99603638402212,82.08454573276983,82.15220001220703,85.05434997558594,38000127.41429883,70.11883544921875
