Date,AAPL_Open,AAPL_High,AAPL_Low,AAPL_Close,AAPL_Adj Close,AAPL_Volume,volume_adi,volume_obv,volume_cmf,volume_fi,volume_em,volume_sma_em,volume_vpt,volume_vwap,volume_mfi,volume_nvi,volatility_bbm,volatility_bbh,volatility_bbl,volatility_bbw,volatility_bbp,volatility_bbhi,volatility_bbli,volatility_kcc,volatility_kch,volatility_kcl,volatility_kcw,volatility_kcp,volatility_kchi,volatility_kcli,volatility_dcl,volatility_dch,volatility_dcm,volatility_dcw,volatility_dcp,volatility_atr,volatility_ui,trend_macd,trend_macd_signal,trend_macd_diff,trend_sma_fast,trend_sma_slow,trend_ema_fast,trend_ema_slow,trend_vortex_ind_pos,trend_vortex_ind_neg,trend_vortex_ind_diff,trend_trix,trend_mass_index,trend_dpo,trend_kst,trend_kst_sig,trend_kst_diff,trend_ichimoku_conv,trend_ichimoku_base,trend_ichimoku_a,trend_ichimoku_b,trend_stc,trend_adx,trend_adx_pos,trend_adx_neg,trend_cci,trend_visual_ichimoku_a,trend_visual_ichimoku_b,trend_aroon_up,trend_aroon_down,trend_aroon_ind,trend_psar_up,trend_psar_down,trend_psar_up_indicator,trend_psar_down_indicator,momentum_rsi,momentum_stoch_rsi,momentum_stoch_rsi_k,momentum_stoch_rsi_d,momentum_tsi,momentum_uo,momentum_stoch,momentum_stoch_signal,momentum_wr,momentum_ao,momentum_roc,momentum_ppo,momentum_ppo_signal,momentum_ppo_hist,momentum_pvo,momentum_pvo_signal,momentum_pvo_hist,momentum_kama,others_dr,others_dlr,others_cr,volume_vpt_sma,trend_nvi_ema_255,trend_ema_20,trend_ema_50,trend_sma_50,trend_sma_200,volume_adi_7d_ago,AAPL_Close_7d_ago,sentiment
2019-07-28,51.869998931884766,52.432498931884766,51.78499984741211,51.935001373291016,50.45821380615234,70475600.0,-1568447500.4094806,24700746800.0,-0.0743606010697472,6003097.10035305,0.0,0.0605066179186815,0.0,51.49598398166319,53.82655959099873,1773.016101283385,51.21975040435791,52.42822486833124,50.01127594038458,4.718783103911852,0.7959313540566835,0.0,0.0,51.660499827067056,52.408499781290686,50.91249987284343,2.895829334704664,0.6834903496143072,0.0,0.0,49.70249938964844,52.432498931884766,51.0674991607666,5.329974317883542,0.8177664314968288,0.7031489812095115,0.8117273167591664,0.5370401432424856,0.5256633597269638,0.0113767835155218,51.494791984558105,51.145288760845474,51.59131551296736,51.05427536972487,1.065913058619908,0.8064440468166677,0.2594690118032404,0.1487036675688302,24.75791959335612,-0.3822488784790039,28.23170544763801,28.40358520066063,-0.171879753022619,51.51124954223633,51.017499923706055,51.26437473297119,49.4375,98.06528345804568,24.44078488151661,15.507223106629231,8.312164197168338,106.79705812008696,49.37750053405762,46.845001220703125,80.0,20.0,60.0,51.368682282720776,,0.0,0.0,62.1778275901875,0.6502539518877933,0.6502539518877933,0.6593269731681678,23.53728736140481,48.57190642545417,72.99875776397515,73.38125429692231,-27.001242236024844,1.2064333747415006,1.5843547643834048,1.051900432144709,1.0359154669146389,0.01598496523007,-6.805912687478529,-7.265015815999186,0.459103128520657,50.960860866986216,0.0,0.0,20.59677935547604,254270.40925234207,1514.4692783186647,51.28507680156099,50.26404884860423,50.20475021362304,46.69548755645752,-1598785496.930527,49.207313537597656,0.4848484848484848
2019-07-29,52.1150016784668,52.65999984741211,52.11000061035156,52.41999816894531,50.929420471191406,86693600.0,-1557414403.5895553,24787440400.0,-0.1117665366268533,11152100.11512195,0.1752583245080432,0.0504273178438114,809591.163799578,51.58794835878344,55.15787007294227,1773.016101283385,51.32525024414063,52.565605009791526,50.08489547848973,4.833312101746644,0.9413043570765002,0.0,0.0,51.80474980672201,52.50424969991049,51.10524991353353,2.70052416351103,0.939777309628213,0.0,0.0,50.38999938964844,52.65999984741211,51.52499961853027,4.422775236293795,0.8942724096614331,0.7053339305006697,0.8117273167591665,0.5633651308296024,0.5332037139474916,0.0301614168821108,51.62666670481364,51.19596173213078,51.71880515234858,51.15544002151898,1.0531843016410187,0.8314224781196872,0.2217618235213315,0.1501060567437337,24.855682929858023,0.0897506713867173,29.99408497373992,28.253952874224872,1.7401320995150478,51.625,51.13125038146973,51.37812519073486,49.55125045776367,99.03264172902284,25.314213569553846,16.64820371052599,7.714643337678353,132.2257395015277,49.37750053405762,46.845001220703125,100.0,16.0,84.0,51.53889294658701,,0.0,0.0,66.48646645430924,0.9715341591997648,0.757347354325117,0.6735047517267833,24.91448035252312,42.58146403489982,88.40571430677542,78.32565821138216,-11.59428569322458,1.185249743742105,3.112852904977704,1.101280979290996,1.0489885693899104,0.0522924099010857,-4.671321259576577,-6.746276904714666,2.074955645138089,51.27283933645848,0.9338534376235108,0.9295199842530356,21.722976525150383,367633.0729435024,1516.4891753730767,51.393164550835685,50.34859588077448,50.30240020751953,46.76533754348755,-1510165956.4314542,50.33190155029297,0.3559718969555035
2019-07-30,52.18999862670898,52.540000915527344,51.82749938964844,52.19499969482422,50.710819244384766,135742800.0,-1553127972.4552674,24651697600.0,-0.1296121458816714,5195811.116829557,-0.1056343219991648,0.0451271008104114,226952.40111800143,51.687778869400745,50.23228207072286,1773.016101283385,51.3946252822876,52.66620221591201,50.12304834866319,4.948287594822253,0.8147172583004048,0.0,0.0,51.928083165486655,52.59533322652182,51.2608331044515,2.569900602372466,0.7000123678696047,0.0,0.0,50.4275016784668,52.65999984741211,51.54375076293945,4.34383587132546,0.7917130866863966,0.7060506900384934,0.8145612342471825,0.5596214094271801,0.5384872530434293,0.0211341563837508,51.69166660308838,51.2379809159499,51.79206585119098,51.2324444417638,1.037594446878812,0.849866841743744,0.1877276051350678,0.1511048407597175,24.966172222822703,-0.7471261978149428,30.68898871249241,28.497457383711573,2.1915313287808367,51.78125,51.13125038146973,51.45625019073486,49.55125045776367,99.5163208645114,25.04971911161653,15.471153366873308,9.972460000766992,93.01065900718947,49.48750114440918,46.845001220703125,96.0,12.0,84.0,51.74069218873553,,0.0,0.0,62.90622251468829,0.7045678268094743,0.7754519792990107,0.7276844285039736,25.059052104576583,40.72310501931624,77.53622120087425,79.64689775720825,-22.463778799125752,1.15241889953613,1.5170646025629364,1.0923183844239654,1.0576545323967217,0.0346638520272439,1.9485730749120227,-5.007306908789329,6.955879983701352,51.40953230052323,-0.429222590576872,-0.4301463951378093,21.200514011981863,342784.7154683983,1518.493291981751,51.46952980264412,50.42100387348231,50.38340019226074,46.835950050354,-1443090787.0844696,50.72538375854492,0.2529626253418414
2019-07-31,54.10499954223633,55.34249877929688,52.82500076293945,53.2599983215332,51.74552917480469,277125600.0,-1734484710.9582078,24928823200.0,-0.1747708595109133,46616178.589554384,1.726020717945156,0.177413236755362,5071894.91202922,52.16559887171626,67.05619395544375,1773.016101283385,51.535750198364255,52.96751431451088,50.10398608221763,5.556391866367236,1.102141129158028,1.0,0.0,52.21358311971029,53.029082997639975,51.39808324178061,3.123707775656712,1.1415790057991513,1.0,0.0,50.54999923706055,55.34249877929688,52.94624900817871,9.299368930867804,0.5654667383041808,0.9501955294819098,0.7777072218938031,0.6352679978159941,0.5578434019979422,0.0774245958180518,51.90937487284342,51.32269243093637,52.01790161585902,51.38263361804302,1.0625003117782337,0.6411539638677638,0.4213463479104696,0.1555992474169925,25.47425515244532,-0.8882511138915987,33.5761490968334,29.14609366808959,4.430055428743806,53.51249885559082,52.47249984741211,52.992499351501465,51.45874977111816,99.7581604322557,27.831386897410614,33.98766094743059,7.462458058900183,236.97715146581965,49.84437561035156,46.91875076293945,100.0,8.0,92.0,51.82749938964844,,0.0,0.0,70.89530026138834,1.0,0.8920339953364129,0.8082777763201802,27.88201716282655,37.42043988749195,56.18093509675006,74.04095686813322,-43.81906490324994,1.4314999187693829,5.158199880122962,1.2363476783582372,1.0933931615890249,0.1429545167692125,17.601129892315175,-0.4856195485684287,18.086749440883604,51.8019747536935,2.040422708948864,2.0198849857778534,23.6735168232451,799378.6373355606,1520.48175142942,51.640050613966885,50.532336989092144,50.47455017089844,46.911887550354,-1412198809.2113028,50.68409729003906,0.3036326250856751
2019-08-01,53.47499847412109,54.50749969482422,51.685001373291016,52.10749816894531,50.62580490112305,216071600.0,-1885869251.3164449,24712751600.0,-0.2507588266466514,4382074.223916672,-1.2899496921940283,0.0772690612519205,978931.725447704,52.30038340898828,52.29993140443015,1734.649571210782,51.59987506866455,53.01332711408469,50.186423023244416,5.478509564370997,0.6795685612135054,0.0,0.0,52.339749781290685,53.346999613444005,51.332499949137365,3.8488905138532816,0.3847100267821043,0.0,0.0,50.54999923706055,55.34249877929688,52.94624900817871,9.287812297721445,0.3249867669591865,1.137425808687039,0.9691719517926513,0.5953584124689826,0.5653464040921503,0.0300120083768322,52.03104146321615,51.363077016977165,52.03168570094921,51.43632728848023,0.977123360671588,0.7666228189793685,0.2105005416922194,0.1574636918043274,26.17512496381157,-0.952375984191896,33.1898039672073,29.685307499371618,3.504496467835679,53.51249885559082,52.47249984741211,52.992499351501465,51.45874977111816,94.74664832535508,28.17125295713848,27.34179544929214,13.900977213190163,111.24744856904724,49.84437561035156,46.91875076293945,96.0,4.0,92.0,,55.34249877929688,0.0,1.0,56.6709429985244,0.1842862356932182,0.6296180208342307,0.7657013318232181,25.187033108825855,32.38785469020624,31.930530349427173,55.21589554901715,-68.06946965057283,1.5252501431633405,2.882667675332972,1.1574668018770464,1.106207889646629,0.0512589122304174,22.733479830849834,4.158200327315224,18.57527950353461,51.80570031429095,-2.163913234901349,-2.187669167745776,20.99732922463895,985097.5873996384,1522.154937521462,51.68456942872673,50.59410801575305,50.54575012207031,46.98206254959106,-1454980198.3368742,50.2833251953125,0.2115384615384615
2019-08-02,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.55465698242188,163448400.0,-1886549913.9437609,24549303200.0,-0.2471717860999261,-21986991.684544984,-1.5335082097581785,-0.0243195516004768,-8133864.070216544,52.23609355209357,48.9921482991749,1697.9476340535723,51.60887508392334,53.00465861333435,50.21309155451232,5.409083329722924,0.2836792012931535,0.0,0.0,52.23174985249837,53.31849912007649,51.14500058492025,4.1612592748551736,-0.0644120594242538,0.0,1.0,50.407501220703125,55.34249877929688,52.875,9.562304062176796,0.1210739904767794,1.1936829226425538,1.4354703955796475,0.469357020891934,0.5461485274521071,-0.076791506560173,52.06083329518636,51.36105786837064,51.873734218974754,51.40437719808282,0.8968784909430066,0.9375592324983982,-0.0406807415553915,0.1529318534702422,26.610798653123243,0.1961252212524442,30.081468298347648,29.85414527464356,0.2273230237040913,52.875,52.47249984741211,52.673749923706055,51.45874977111816,47.373324162677534,26.70904157076719,24.26430156791952,20.794631455543044,-74.9247552665912,49.84437561035156,46.91875076293945,92.0,4.0,88.0,,55.34249877929688,0.0,0.0,46.9636489288544,0.0,0.3947620785644059,0.6388046982450165,18.985317519826975,33.45574087195659,12.107399047677944,33.406288164618374,-87.89260095232206,1.262684047923372,0.7058630536649338,0.9130681986152712,1.0675799514403574,-0.1545117528250863,22.730938230555065,7.872747907963193,14.858190322591872,51.76692686421089,-2.1158127708521213,-2.138516911787791,18.43725228051405,307275.5815482596,1523.528317963119,51.61984863247802,50.61022146878686,50.59510017395019,47.04958755493164,-1492802632.3610764,50.45821380615234,0.2420591456736035
2019-08-03,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.55465698242188,163448400.0,-1887230576.5710764,24712751600.0,-0.2439105842499939,-18845992.87246713,0.0,-0.0243195516004768,-3458262.1209534523,52.17814837973764,48.9921482991749,1697.9476340535723,51.61787509918213,52.995528406458845,50.24022179190541,5.3378923662766,0.2775659420880002,0.0,0.0,52.12416661580404,53.28141568501791,50.966917546590174,4.440355191647274,0.0164543323205827,0.0,0.0,50.407501220703125,55.34249877929688,52.875,9.560636793187063,0.1210739904767794,1.1943143252025172,1.7837758382234026,0.3652891839481853,0.5099766587513228,-0.1446874748031374,51.994166692097984,51.39951940683218,51.74008296499637,51.37479378104818,0.8979405859302819,0.9382023381586192,-0.0402617522283371,0.1440338046892503,26.89570682075111,0.5921239852905273,27.79128662559911,29.91361312698705,-2.122326501387942,52.875,52.522499084472656,52.69874954223633,51.45874977111816,23.686662081338767,25.351273854850994,22.35180992098778,19.155616260795775,-77.39204021302301,49.84437561035156,46.91875076293945,88.0,8.0,80.0,,55.14509887695313,0.0,0.0,46.9636489288544,0.0,0.0614287452310726,0.3619362815432363,14.478596601783847,35.75568434908542,12.107399047677944,18.715109481594336,-87.89260095232206,0.9448677848367096,-1.5442510034704504,0.7110280296306281,0.9962695670784116,-0.2852415374477836,22.355773686452647,10.769353063661084,11.586420622791564,51.7313950852517,0.0,0.0,18.43725228051405,-150626.45115214842,1524.8909688700755,51.56129172158632,50.625703021701696,50.65150016784668,47.11327505111694,-1530625066.3852785,50.45821380615234,0.3070866141732283
2019-08-04,51.38249969482422,51.60749816894531,50.407501220703125,51.005001068115234,49.55465698242188,163448400.0,-1887911239.198392,24876200000.0,-0.2426457782715404,-16153708.1764004,0.0,-0.0243195516004768,0.0,52.12565283463517,48.9921482991749,1697.9476340535723,51.60300006866455,53.000238203561885,50.205761933767214,5.415336833277628,0.2860067709241081,0.0,0.0,52.03324991861979,53.24774843851725,50.81875139872233,4.668163229461706,0.0766776024595865,0.0,0.0,50.407501220703125,55.34249877929688,52.875,9.563392733033137,0.1210739904767794,1.1948825875064844,2.074400449641683,0.2795917141609365,0.4638996698332456,-0.184307955672309,51.89375019073486,51.426250164325424,51.62699344239927,51.34740172823833,0.8989810259599976,0.9388323315963504,-0.0398513056363526,0.1323308626950624,27.114958414530435,0.5644994735717788,26.296683687148278,29.766356110328505,-3.469672423180228,52.875,52.866249084472656,52.87062454223633,51.45874977111816,11.843331040669383,24.090489547214524,20.602984078168756,17.656863503393858,-74.5310828786303,49.929375648498535,46.91875076293945,84.0,4.0,80.0,,54.955594970703125,0.0,0.0,46.9636489288544,0.0,0.0,0.1520636079318262,11.063777519797586,37.899953782787286,12.107399047677944,12.107399047677944,-87.89260095232206,0.6988824058981535,-2.3079832167930268,0.5445099552275418,0.9059176447082375,-0.3614076894806959,21.72564822787229,12.960612096503326,8.765036131368966,51.70995843133526,0.0,0.0,18.43725228051405,-368172.1235009814,1526.2429740668215,51.50831165935098,50.640577454894384,50.70790016174316,47.17462505340576,-1568447500.4094806,50.45821380615234,0.4153846153846154
2019-08-05,49.497501373291016,49.66249847412109,48.14500045776367,48.334999084472656,46.96057891845703,209572000.0,-2045004235.2492013,24666628000.0,-0.2893664844210566,-93782843.53919213,-1.523312655908069,-0.1510815472518895,-10970642.95653429,51.76241298324239,38.50099768212739,1697.9476340535723,51.46350002288818,53.45465612624425,49.47234391953212,7.738129363414886,-0.2855991132846084,0.0,1.0,51.69958318074545,53.00108159383139,50.39808476765951,5.03485070096525,-0.7925809445649439,0.0,1.0,48.14500045776367,55.34249877929688,51.74374961853027,13.985637040489172,0.0263978702350723,1.361394389790992,3.2265922854200197,-0.0037280197140816,0.3703741319237802,-0.3741021516378618,51.57437515258789,51.33115401634803,51.120532771949016,51.1242607916631,0.7871126485088223,1.0027955981965864,-0.215682949687764,0.1087722299791799,27.29742225783764,0.2915010452270508,19.852289799509165,28.855828956501696,-9.003539156992531,51.74374961853027,51.74374961853027,51.74374961853027,51.45874977111816,5.921665520334692,24.076800329317457,17.157445199160158,27.93370797415292,-254.5368120448136,49.929375648498535,46.91875076293945,80.0,100.0,-20.0,,54.77367122070312,0.0,0.0,30.935507400959622,0.0,0.0,0.0204762484103575,0.4539953853765005,30.40169244506685,2.6397870235072327,8.951528372954353,-97.36021297649276,-0.2883676192339734,-7.346528952687809,-0.0072920755358668,0.7232757006594168,-0.7305677761952837,23.316778756634523,15.031845428529564,8.284933328104959,51.20172077571452,-5.234784683323291,-5.376777110058839,12.237317138784732,-1326156.7410932623,1527.584416722968,51.20609141412447,50.55016261683864,50.7109001159668,47.22147504806519,-1557414403.5895553,50.929420471191406,0.1628352490421455
2019-08-06,49.07749938964844,49.51750183105469,48.5099983215332,49.25,47.84955978393555,143299200.0,-1977799655.320308,24809927200.0,-0.2287822049068638,-61654023.14868811,0.0773388832447805,-0.1719562217394166,-8257931.63600264,51.5469151964028,41.198413362554696,1730.0904636616026,51.38412494659424,53.58436190283306,49.18388799035542,8.563878273788337,0.0150238385590958,0.0,0.0,51.40374984741211,52.74124870300293,50.06625099182129,5.203896056459216,-0.3051408187787666,0.0,1.0,48.14500045776367,55.34249877929688,51.74374961853027,14.00724120341424,0.1535255018997965,1.343505225470096,3.802629820101312,-0.152668159605831,0.2657656736178579,-0.418433833223689,51.365625063578285,51.28548093942496,50.83275849934148,50.98542665894731,0.7575762039678604,1.022928297970895,-0.2653520940030345,0.0816256061189593,27.437909663352027,0.5508764266967745,14.167549290057517,27.29314493899275,-13.125595648935237,51.74374961853027,51.74374961853027,51.74374961853027,51.45874977111816,2.960832760167346,24.06408891269876,15.968372523776353,25.997801521376267,-188.75664160493488,49.929375648498535,46.91875076293945,76.0,96.0,-20.0,,54.37595097492675,0.0,0.0,38.66141827216892,0.1933421151154188,0.0644473717051394,0.0214824572350464,-4.482461577410246,32.55646947067985,15.352550189979652,10.033245420388257,-84.64744981002035,-1.049647106843835,-4.840114030368542,-0.2994348966167564,0.5187335812041822,-0.8181684778209386,20.733947742145933,16.172265891252838,4.561681850893095,51.052150075343135,1.8930401010833544,1.875345064282108,14.362014560602043,-1973587.9694922173,1529.166495214676,51.01979699373167,50.499175847550845,50.72645011901855,47.27170003890991,-1553127972.4552674,50.710819244384766,0.2594202898550725
2019-08-07,48.852500915527344,49.88999938964844,48.45500183105469,49.7599983215332,48.34504699707031,133457600.0,-1868522766.2130811,24943384800.0,-0.202621845204683,-43122998.12803987,0.1706958830356117,-0.16064804461859,4094704.2544575306,51.382135236724665,47.93005911755979,1748.0060622924254,51.30137481689453,53.61243931653375,48.99031031725531,9.009756591857045,0.1665223978815932,0.0,0.0,51.13549982706705,52.55174853006999,49.71925112406412,5.539199608070645,0.0143856080442237,0.0,0.0,48.14500045776367,55.34249877929688,51.74374961853027,14.029835159822907,0.2243832220061575,1.3526544587824614,4.188576043743314,-0.2269357175228705,0.1672253953897122,-0.3941611129125828,51.18437480926514,51.24451930706318,50.66771847198636,50.89465418950923,0.7679351752317404,1.0058717353250928,-0.2379365600933524,0.0550485291478326,27.60639468171913,0.6336265563964858,8.668529328844564,24.9236387562266,-16.255109427382035,51.74374961853027,51.74374961853027,51.74374961853027,51.6924991607666,1.480416380083673,23.58279323550956,16.798008340018438,23.838704690540307,-142.0663727141672,50.046250343322754,46.91875076293945,72.0,92.0,-20.0,,54.002093943896966,0.0,0.0,42.52096445576653,0.2899278556140796,0.161089990243166,0.0751791206494351,-6.645255434485602,37.26322520967199,22.43832220061576,13.476886471367528,-77.56167779938424,-1.3660954531501377,-4.187932982083961,-0.4458930336334776,0.3258082582366502,-0.7717012918701279,17.971083779692425,16.532029468940756,1.4390543107516685,50.98632281429155,1.0355295868694547,1.030204708157978,15.546267057517028,-1616126.4230520942,1530.8761793324709,50.899816167808,50.47018849358937,50.729400100708006,47.3244750213623,-1734484710.9582078,51.74552917480469,0.3395522388059701
2019-08-08,50.04999923706055,50.88249969482422,49.84749984741211,50.85749816894531,49.41134643554688,108038000.0,-1765704312.592067,25051422800.0,-0.1284922812108135,-20023757.17907568,1.1424095683301256,-0.0755230077789564,3764864.568055309,51.32156812960759,53.26470480117524,1786.559849498065,51.31187477111816,53.61284689749579,49.01090264474053,8.968575545685479,0.4012642098172294,0.0,0.0,50.94874979654948,52.41349856058756,49.484001032511394,5.749890899726396,0.4688507579441135,0.0,0.0,48.14500045776367,55.34249877929688,51.74374961853027,14.02696423320796,0.3768667375810971,1.329639150233317,4.352396961047875,-0.194986543248099,0.09478300766215,-0.289769550910249,51.094582875569664,51.245769207294174,50.69691534844158,50.89190189168968,0.84412391847181,0.9530626644234408,-0.1089387459516307,0.0340824850015529,27.734759102620732,0.623126602172853,4.692053997477292,22.03509045455825,-17.34303645708096,51.74374961853027,51.74374961853027,51.74374961853027,51.74374961853027,0.7402081900418365,22.028715564145845,21.48102849799181,22.279975705815676,-57.905458869616695,50.23625087738037,46.91875076293945,68.0,88.0,-20.0,,53.65066833472897,0.0,0.0,49.83597994440924,0.4729872501958419,0.3187524069751133,0.1814299229744729,-5.491620510439582,45.89483742209256,37.68667375810971,25.15918204956836,-62.31332624189029,-1.475992505690634,-2.0747148856336386,-0.3831386448537092,0.1840188776185783,-0.5671575224722876,14.21935431402538,16.06949443795768,-1.8501401239323003,50.98250293537612,2.205586584469743,2.181615354066002,18.09474002259321,-1322813.4798999657,1532.8737080056396,50.895785882202034,50.48537710830921,50.75720008850098,47.38273750305176,-1885869251.3164449,50.62580490112305,0.3578199052132701
2019-08-09,50.32500076293945,50.68999862670898,49.8224983215332,50.247501373291016,49.00417709350586,98478800.0,-1767690257.6991422,24952944000.0,-0.098426305525823,-25744899.35919064,-0.0957990789217786,-0.0897486129798216,1201693.742910205,51.24479794845168,47.86163570674264,1765.1314304315547,51.29187488555908,53.62236236247814,48.96138740864002,9.087160421095058,0.2759323912676107,0.0,0.0,50.755333073933926,52.235581715901695,49.27508443196615,5.832879235809701,0.3284640545361963,0.0,0.0,48.14500045776367,55.34249877929688,51.74374961853027,14.03243367022954,0.2921155131411647,1.3001752199511962,4.605294352177653,-0.2163937830764908,0.0325476495144218,-0.2489414325909126,50.953957875569664,51.22355769230769,50.62777473687995,50.84416851995644,0.8338840499368649,0.9625686295919882,-0.1286845796551232,0.0153666088102944,27.806790268265978,1.1281232833862305,0.1715371016175283,18.323466899534267,-18.15192979791674,51.326250076293945,51.74374961853027,51.53499984741211,51.74374961853027,0.3701040950209182,20.61068613373028,20.17136043996976,21.06887310175296,-71.53040515142058,50.24125003814697,46.91875076293945,64.0,84.0,-20.0,,53.320328262111055,0.0,0.0,46.30842673902595,0.3847096853519924,0.3825415970539711,0.2874613314240835,-5.932240860283342,46.85196814541289,29.21155131411648,29.7788490909473,-70.78844868588352,-1.6044412500718082,-3.249253789117723,-0.4256019704433869,0.0620947080061853,-0.4876966784495722,10.51969100260029,14.959533750886203,-4.439842748285914,50.95510639020187,-1.1994235218333538,-1.2066746452033872,16.678283932714287,-1222672.3346574486,1534.688221462092,50.834044500400985,50.47604864811242,50.76485008239746,47.43795000076294,-1886549913.9437609,49.55465698242188,0.2607449856733524
2019-08-10,50.32500076293945,50.68999862670898,49.8224983215332,50.247501373291016,49.00417709350586,98478800.0,-1769676202.8062174,25051422800.0,-0.0687172623756068,-22067056.593591977,0.0,-0.0897486129798216,-1181177.8912192238,51.17010711034441,47.86163570674264,1765.1314304315547,51.271875,53.63083050411773,48.91291949588227,9.201752438808724,0.282875593685242,0.0,0.0,50.399749755859375,51.71499862670898,49.08450088500977,5.219267465496492,0.4421218349079395,0.0,0.0,48.14500045776367,55.34249877929688,51.74374961853027,14.03790737423432,0.2921155131411647,1.2569077284736547,4.845009064373358,-0.2306998110551248,-0.0201018425994874,-0.2105979684556373,50.7729164759318,51.18298075749324,50.56927114248165,50.79997095353678,0.8356531763983737,0.9629672717925364,-0.1273140953941628,-0.0010736565529949,27.78642493731792,0.9231246948242172,-5.47088186345831,14.02783514057142,-19.49871700402973,49.87624931335449,51.74374961853027,50.80999946594238,51.74374961853027,0.1850520475104591,19.293944519772964,19.11918175443889,19.96987835264855,-66.6930685378542,50.33999919891357,47.017499923706055,60.0,80.0,-20.0,,53.00980859385021,0.0,0.0,46.30842673902595,0.3847096853519924,0.414135540299942,0.3718098481096755,-6.258052770063744,47.08116766676398,29.21155131411648,32.036592128780875,-70.78844868588352,-1.3121399486766094,-4.144404562267476,-0.4541337459939298,-0.0411509827938377,-0.4129827632000921,7.433918938645418,13.454410788438048,-6.020491849792629,50.89574231941463,0.0,0.0,16.678283932714287,-1388569.7559090152,1536.488559032166,50.77818325020004,50.46708600988413,50.7759001159668,47.4975625038147,-1887230576.5710764,49.55465698242188,0.3066666666666666
2019-08-11,50.32500076293945,50.68999862670898,49.8224983215332,50.247501373291016,49.00417709350586,98478800.0,-1771662147.9132926,25149901600.0,-0.1047562646688302,-18914619.937364552,0.0,-0.0897486129798216,0.0,51.097412264642536,47.86163570674264,1765.1314304315547,51.19400005340576,53.58009242135691,48.80790768545461,9.32176569700344,0.3016634450477148,0.0,0.0,50.148416392008464,51.26816546122232,49.0286673227946,4.465740495017124,0.5442442793688229,0.0,0.0,48.14500045776367,55.34249877929688,51.74374961853027,14.059261464282432,0.2921155131411647,1.2179669861438671,5.073410056118136,-0.239279179858272,-0.0639373100512444,-0.1753418698070276,50.61062494913737,51.149230810312126,50.51976810106771,50.759047280925984,0.8373850177300591,0.9633575124307748,-0.1259724947007158,-0.0152869532256205,27.76213739641247,2.065998268127444,-10.065710291267935,9.567037519503025,-19.63274781077096,49.87624931335449,51.74374961853027,50.80999946594238,51.74374961853027,0.0925260237552295,18.07125587824117,18.10229490915865,18.90774573319478,-60.28295025916904,50.36999988555908,47.04750061035156,56.00000000000001,76.0,-19.999999999999996,,52.71792010568502,0.0,0.0,46.30842673902594,0.3847096853519922,0.3847096853519922,0.3937956075686351,-6.508148141524049,47.30419088103447,29.21155131411648,29.21155131411648,-70.78844868588352,-1.0718755273258012,-3.7311971125968255,-0.4714020311176868,-0.1272011924586075,-0.3442008386590793,4.876217923691607,11.738772215488758,-6.862554291797151,50.86242226733829,0.0,0.0,16.678283932714287,-1407482.456002182,1538.2748314649737,50.72764211906585,50.45847484766479,50.78695014953613,47.55640001296997,-1887911239.198392,49.55465698242188,0.3918918918918919
2019-08-12,49.90499877929688,50.51250076293945,49.78749847412109,50.119998931884766,48.87982940673828,89927600.0,-1779104578.8959029,25059974000.0,-0.1337239950582389,-17850529.739141718,-0.0856585336289148,-0.1083855314181757,-228190.2231241973,51.00273226039318,42.23761516932201,1760.6524302697164,51.08950004577637,53.47151613673723,48.70748395481551,9.324875322039032,0.2964956833057067,0.0,0.0,50.061749649047854,51.133999252319335,48.98950004577637,4.283708063694802,0.5271621843734862,0.0,0.0,48.14500045776367,55.34249877929688,51.74374961853027,14.088018702637958,0.2744006856121617,1.1686705164113165,5.3124585279827645,-0.2534452142195533,-0.1018388908849062,-0.1516063233346471,50.348958333333336,51.12163455669697,50.45826515196264,50.7117103661822,0.8285237652364099,0.99113853507549,-0.16261476983908,-0.0278608371395636,27.688561053376134,1.017998123168944,-13.548048591093911,4.973778050981576,-18.52182664207549,49.87624931335449,51.74374961853027,50.80999946594238,51.74374961853027,0.0462630118776147,16.979260982260495,17.275335409741505,18.264526089497437,-61.070225718475534,50.39499950408936,47.04750061035156,52.0,72.0,-20.0,,52.443544926809736,0.0,0.0,45.46822501525511,0.3636835071957269,0.3777009592999036,0.3921820616506126,-6.959953116342444,56.74539162634519,27.440068561216165,28.62105706314969,-72.55993143878383,-0.8796110377592257,-5.895605498693613,-0.499776506036694,-0.2017162551742248,-0.2980602508624691,2.203748563273671,9.83176748504574,-7.628018921772071,50.84472750164752,-0.2537488191881043,-0.2540713071594425,16.382214164986088,-1849156.217264967,1540.0121564556357,50.66977133933432,50.44520128234008,50.79545013427735,47.61612501144409,-2045004235.2492013,46.96057891845703,0.3006134969325153
